Account_Number,last_txn_date,frequency,monetary,avg_monetary,customer_age,customer_income,account_balance,recency_days,churn_label
QDWS87809270452388,2023-02-10 02:56:15,1,3977.75,3977.75,47,108103.54,18890.74,710,1
QDYH08898305748839,2024-09-18 22:10:14,1,4804.13,4804.13,63,112424.42,18987.78,123,1
QDYT83651469059183,2023-11-02 00:04:50,1,801.18,801.18,46,78321.3,3644.59,445,1
QDZE68881078632019,2025-01-11 20:12:51,1,1329.74,1329.74,68,90716.54,439.65,8,0
QDZH59266486989396,2023-10-06 16:09:27,1,2327.62,2327.62,20,67098.2,15613.65,471,1
QDZP81052450357835,2024-12-31 05:11:39,1,904.29,904.29,33,51435.88,16356.44,20,0
QEBJ81611336288570,2023-02-23 20:49:32,1,2196.4,2196.4,65,71355.46,15632.91,696,1
QEGU37339347412678,2024-10-14 23:28:25,1,1621.33,1621.33,21,135289.59,18721.38,97,1
QEHT16270491418562,2024-03-10 04:03:31,1,236.96,236.96,40,21273.8512,12456.11,316,1
QEIH78047040793651,2023-07-03 10:59:36,1,4783.47,4783.47,21,106359.16,5498.78,567,1
QEJT11650200024539,2024-08-02 00:52:59,1,969.68,969.68,44,50942.93,5975.24,171,1
QENI90941254724633,2024-10-25 03:20:36,1,2505.75,2505.75,40,32536.33,15941.87,87,0
QEUS43050448391730,2024-08-18 22:08:22,1,2057.13,2057.13,45,27089.13,15392.15,154,1
QEYF26293658834996,2024-09-25 16:09:33,1,1505.46,1505.46,18,42182.17,12273.86,116,1
QFCP26330804808861,2024-10-18 16:55:37,1,3410.15,3410.15,60,22789.05,4559.93,93,1
QFCU11264218154478,2024-07-01 05:08:42,1,3084.51,3084.51,26,73460.36,12012.67,203,1
QFLZ69716991755413,2024-12-03 21:10:45,1,4585.98,4585.98,24,75079.44,9175.47,47,0
QFNC44645575310026,2024-07-08 15:40:54,1,4174.57,4174.57,27,30314.83,10652.42,195,1
QFOI96804918727420,2024-07-05 20:18:53,1,3368.46,3368.46,48,120543.84,8535.59,198,1
QFQL03172351373990,2023-02-16 00:22:13,1,2505.43,2505.43,54,146306.59,7320.13,704,1
QFRV56053970798661,2024-08-14 20:25:05,1,4054.8,4054.8,31,146063.86,18727.48,158,1
QFUC88938447816766,2023-10-20 05:00:44,1,1535.95,1535.95,47,138859.33,10355.0,458,1
QFWB03409358271732,2023-09-17 10:51:35,1,2885.38,2885.38,35,86753.67,16178.69,491,1
QFWD07288780727903,2024-10-27 17:01:17,1,2391.26,2391.26,42,93129.89,14743.15,84,0
QGBJ07751306109221,2024-11-09 07:39:53,1,3398.66,3398.66,25,144793.95,3932.55,72,0
QGFP40316947434188,2023-08-30 16:59:41,1,1819.01,1819.01,65,122389.04,15887.36,508,1
QGUD56242060511697,2024-03-12 06:54:04,1,3730.02,3730.02,52,80837.93,5347.59,314,1
QHAE80104194534195,2024-05-22 05:24:29,1,4024.14,4024.14,39,36493.8,5924.87,243,1
QHKD61234611926339,2024-04-28 04:00:22,1,2070.73,2070.73,53,46558.67,12659.43,267,1
QHML67071905657439,2024-10-23 01:52:15,1,4864.69,4864.69,38,68828.53,15852.75,89,0
QIAG47696454406689,2024-06-12 12:55:01,1,2950.52,2950.52,22,121218.65,6711.52,221,1
QIAT08051208005640,2023-11-21 15:16:19,1,1337.79,1337.79,39,31251.0,15087.6,425,1
QICJ57473558785767,2023-02-17 09:18:08,1,2135.2,2135.2,45,108223.67,1863.02,703,1
QIHA44342464522039,2024-09-14 07:48:48,1,3922.65,3922.65,23,124578.28,12941.76,128,1
QIHX75365968078525,2023-03-25 23:22:50,1,3756.93,3756.93,49,142838.03,4271.73,666,1
QIPV38439537258015,2024-11-02 08:38:55,1,1318.65,1318.65,55,52926.55,6259.42,79,0
QISK16321119787180,2024-04-07 21:44:26,1,51.378,51.378,67,80416.2,17643.67,287,1
QJAD67769219105071,2023-06-19 11:18:23,1,152.98,152.98,32,26487.47,5124.72,581,1
QJBI38008666581539,2023-07-15 22:47:42,1,2573.11,2573.11,55,135952.6,9601.62,554,1
QJDS48246411880346,2023-05-14 17:09:30,1,4015.07,4015.07,35,25106.08,8498.83,616,1
QJGN14244260781975,2023-10-21 23:41:49,1,4666.63,4666.63,67,50300.09,18938.96,456,1
QJGZ76018325798169,2024-11-21 01:43:09,1,1037.86,1037.86,39,40487.68,1355.69,60,0
QJIN79403664016329,2024-06-21 23:00:38,1,4904.19,4904.19,59,21273.8512,12720.63,212,1
QJJB14708231961725,2024-06-17 03:43:25,1,4889.59,4889.59,61,119637.92,6157.69,217,1
QJJD71544396189078,2023-07-08 22:24:06,1,3189.33,3189.33,69,61867.46,3021.78,561,1
QJKI50529653704768,2023-05-26 10:06:23,1,3030.14,3030.14,34,104706.34,13088.93,605,1
QJWO38577973982455,2024-05-12 17:49:30,1,3717.82,3717.82,26,47348.55,12346.93,252,1
QJWU07033982147823,2023-01-26 15:41:41,1,1764.84,1764.84,69,140636.13,5977.39,724,1
QJWV12865581675923,2024-12-12 20:29:01,1,4820.31,4820.31,35,86525.6,12028.37,38,0
QJYC54635175735185,2023-08-23 00:42:47,1,2529.7,2529.7,64,76756.8,18573.42,516,1
QJZS93928866898010,2024-02-27 08:20:34,1,3651.22,3651.22,49,108524.77,7815.99,328,1
QKEP34114613315553,2023-11-24 14:08:01,1,2011.08,2011.08,56,140950.15,17000.36,422,1
QKFL57688155903081,2023-11-04 09:06:38,1,1936.29,1936.29,26,142958.82,966.85,443,1
QKGY54143019426736,2023-09-19 03:42:48,1,1742.91,1742.91,35,63941.13,1063.9,489,1
QKKF61728270261259,2024-07-06 22:46:58,1,3679.66,3679.66,51,97342.59,4730.94,197,1
QKKI43644937479088,2024-01-22 17:24:06,1,335.35,335.35,44,123962.43,19781.6228,363,1
QKPL91710508054914,2023-09-16 00:31:23,1,2180.69,2180.69,60,129862.02,7369.48,492,1
QKQL67287276015343,2024-01-16 17:36:51,1,1450.49,1450.49,34,102837.78,8205.91,369,1
QKRW25854551391960,2024-06-17 10:34:32,1,2057.24,2057.24,56,124249.95,4827.41,217,1
QKSS18903477449958,2024-10-16 08:56:07,1,4240.67,4240.67,35,61034.59,9750.24,96,1
QKTA40620943410230,2023-07-07 16:24:17,1,113.4,113.4,68,114321.06,7241.24,562,1
QKXQ94961721505205,2024-05-06 15:54:31,1,1213.48,1213.48,36,87148.29,8043.44,258,1
QLBI48526023547224,2024-03-04 17:26:26,1,4703.68,4703.68,50,36827.48,321.59,321,1
QLFC14846036383968,2024-10-15 14:12:23,1,1307.62,1307.62,52,87438.8,18014.2,96,1
QLIW66232360667998,2024-02-22 09:03:21,1,460.76,460.76,27,122183.04,1105.72,333,1
QLKV70419364064151,2024-04-03 07:11:45,1,4606.21,4606.21,31,108967.3,15334.46,292,1
QLPL39169139468933,2023-07-31 13:48:15,1,3151.16,3151.16,42,74989.43,17895.72,538,1
QLRO83792131682260,2023-08-18 13:30:15,1,1597.92,1597.92,47,28723.5,1366.3,520,1
QLYQ99818119942817,2023-10-29 07:39:13,1,425.82,425.82,28,52478.6,8020.2,449,1
QMKO07385460521732,2024-01-19 00:02:08,1,114.45,114.45,27,133516.43,9899.51,367,1
QMMS47938028392781,2023-10-27 14:43:40,1,4561.7,4561.7,47,125659.71,18563.55,450,1
QMNW65622419768784,2023-11-05 12:49:58,1,3488.6,3488.6,67,111259.31,9333.35,441,1
QMOW24195415717626,2023-05-10 17:27:02,1,2470.43,2470.43,41,41471.76,5253.0,620,1
QMOW50193344365915,2023-07-30 19:08:06,1,4200.61,4200.61,59,63726.95,8974.82,539,1
QMPS43364470263276,2023-10-21 17:08:21,1,3160.52,3160.52,44,82782.03,1874.68,456,1
QMPT52408741550757,2023-07-29 05:29:49,1,3700.38,3700.38,54,50402.66,7077.16,541,1
QMTY85687967379956,2023-07-16 09:10:20,1,3948.83,3948.83,48,137514.52,1017.01,554,1
QNAC50833451298294,2024-04-17 17:19:12,1,3468.7,3468.7,55,28005.66,8234.05,277,1
QNDG11035807710912,2023-06-05 00:52:33,1,3231.43,3231.43,36,77868.16,1937.11,595,1
QNFA50255130999629,2023-10-20 16:11:01,1,3997.35,3997.35,66,139611.15,18671.46,457,1
QNFQ72031954196664,2024-05-10 05:59:58,1,2117.92,2117.92,64,117953.15,9019.45,255,1
QNHO08553606223063,2024-01-10 21:16:47,1,1628.62,1628.62,70,136039.49,16559.38,375,1
QNMB88232351139522,2024-04-14 12:34:53,1,749.98,749.98,49,38632.11,6652.8,280,1
QNQO32071811694418,2024-11-01 03:38:18,1,1559.06,1559.06,24,106926.65,17156.0,80,0
QNRN67756469836332,2024-03-06 08:16:54,1,1473.79,1473.79,45,41313.52,13095.3,320,1
QNTU18660709419572,2023-07-17 19:47:19,1,809.84,809.84,37,52132.32,11663.27,552,1
QNTW56134408833183,2023-03-14 16:59:04,1,3638.9,3638.9,40,30304.55,7792.84,677,1
QNUH07078101012448,2024-03-19 21:52:56,1,3072.46,3072.46,38,79743.28,7089.45,306,1
QOAW17086715207710,2024-05-31 20:30:47,1,2046.8,2046.8,31,77048.12,258.1616,233,1
QOBO41420134984382,2024-06-08 00:09:10,1,3097.79,3097.79,34,56731.84,2908.86,226,1
QODL64783703175438,2023-07-18 22:36:41,1,3954.75,3954.75,19,70096.39,17418.19,551,1
QOIS71512954589385,2024-02-22 04:19:39,1,665.21,665.21,34,142304.97,8198.73,333,1
QOMO98976443312547,2024-08-15 16:19:26,1,2487.79,2487.79,37,30645.39,14597.83,157,1
QOQT89168317151114,2023-02-13 18:35:08,1,1734.07,1734.07,64,46487.84,11948.2,706,1
QOVW65964718175340,2024-11-27 02:16:50,1,3823.6,3823.6,52,88895.81,14512.77,54,0
QOZJ89557131984449,2023-01-27 05:28:18,1,413.94,413.94,48,84337.61,16433.54,724,1
QOZY07152386767382,2023-09-30 14:02:14,1,4012.16,4012.16,60,145001.95,12714.34,477,1
QPAG68830048379363,2023-08-17 08:40:19,1,4753.02,4753.02,26,112215.23,4460.53,522,1
QPBS79154220583283,2024-06-17 01:13:28,1,2622.73,2622.73,27,119843.03,5815.21,217,1
QPHB45194558681734,2023-09-11 16:42:02,1,2252.62,2252.62,42,79951.79,5779.65,496,1
QPIY22338444611795,2024-11-03 23:48:29,1,3404.63,3404.63,55,37045.1,2228.88,77,0
QPJP82563432510110,2024-03-09 13:47:12,1,1476.27,1476.27,43,29978.17,3887.0,316,1
QPTB25912046372162,2023-10-11 08:40:57,1,3279.27,3279.27,44,32216.99,7559.2,467,1
QPTR17361885752452,2023-05-18 07:42:08,1,2587.45,2587.45,27,90897.72,19781.6228,613,1
QPXJ02234614466276,2023-04-24 22:51:07,1,168.42,168.42,23,98543.04,8156.74,636,1
QQFT31448794769325,2023-06-26 14:27:47,1,1922.16,1922.16,52,57291.2,7461.44,573,1
QQHN60798334083378,2024-12-08 23:44:36,1,4401.22,4401.22,28,44238.93,11639.09,42,0
QQII37066187564672,2024-01-18 15:26:57,1,2471.51,2471.51,50,64309.67,6236.2,367,1
QQMQ48786382469871,2023-06-28 10:59:36,1,1551.04,1551.04,29,72585.25,13361.54,572,1
QQPF63492122339982,2023-07-31 07:40:33,1,1024.09,1024.09,54,88684.92,11831.27,539,1
QQRZ95920851512286,2023-04-20 16:31:59,1,3013.93,3013.93,19,107533.18,5438.48,640,1
QQWX09320796448175,2023-02-17 11:35:13,1,318.99,318.99,55,68417.56,19037.58,703,1
QQZU75257687526437,2024-07-26 20:12:28,1,4261.15,4261.15,48,148589.88799999998,1958.02,177,1
QRAK95155674642273,2023-10-03 03:16:43,1,1057.47,1057.47,30,131909.25,7842.56,475,1
QRAN90438911482199,2024-08-19 00:59:54,1,2440.03,2440.03,50,74750.46,16869.32,154,1
QRDR93046163881687,2024-12-24 02:55:25,1,1281.32,1281.32,27,114459.48,4615.5,27,0
QRDS39271918993819,2024-10-19 18:53:27,1,3916.02,3916.02,66,21273.8512,13496.03,92,1
QREV84427180455912,2023-02-17 04:56:22,1,3350.87,3350.87,46,55980.48,11736.86,703,1
QRHM70097418868287,2023-03-30 06:48:54,1,2785.21,2785.21,62,75346.83,9738.47,662,1
QRHW12497736772443,2023-07-26 12:56:23,1,791.26,791.26,29,145656.27,11778.25,543,1
QRKK87552452961514,2024-08-29 12:38:33,1,2810.45,2810.45,39,78277.37,19042.26,143,1
QRNJ06756020801929,2023-01-27 23:06:55,1,379.95,379.95,20,68177.78,258.1616,723,1
QRTA66505655340026,2024-09-12 06:26:28,1,2985.29,2985.29,52,124164.86,15371.73,130,1
QRVI27169656455392,2023-12-23 12:21:16,1,3671.71,3671.71,25,52904.56,18737.37,394,1
QRXH13066712378689,2023-12-22 07:25:19,1,4414.1,4414.1,51,102147.57,8088.74,395,1
QRYI98745513587271,2024-06-23 16:51:17,1,3454.59,3454.59,69,138863.02,5257.62,210,1
QRZS90580814033405,2023-11-21 22:24:18,1,2297.28,2297.28,22,129358.47,9820.01,425,1
QSDZ55939897751425,2023-01-29 19:27:36,1,4882.65,4882.65,33,147793.14,16244.57,721,1
QSGY77070507095062,2024-05-20 14:44:56,1,2418.6,2418.6,36,71758.65,8257.82,244,1
QSHA28405218505608,2023-07-23 21:23:49,1,1523.03,1523.03,61,71098.54,1329.0,546,1
QSHS42596237411121,2023-03-30 03:38:51,1,4654.66,4654.66,42,27950.19,18640.33,662,1
QSSF55394607429907,2023-07-16 19:44:50,1,1856.0,1856.0,27,126099.23,7192.34,553,1
QSTA20777308815302,2024-12-11 03:06:52,1,1681.48,1681.48,40,72261.46,5638.37,40,0
QSTJ70990699818923,2024-09-23 16:34:27,1,2862.35,2862.35,66,146425.64,2193.21,118,1
QSVV21769603834786,2024-02-09 06:33:33,1,51.378,51.378,27,76227.33,8281.22,346,1
QSXD19925692476883,2023-04-01 12:47:11,1,580.29,580.29,52,71967.38,14711.27,659,1
QSZD02087402899365,2023-02-11 06:48:20,1,933.76,933.76,20,116642.4,1937.56,709,1
QTAD75017754750316,2024-09-20 11:29:23,1,2248.77,2248.77,45,89131.02,17515.29,122,1
QTGW29865366145018,2024-07-22 21:11:41,1,1118.48,1118.48,44,37933.94,19675.6,181,1
QTNA10528227534958,2023-08-20 00:45:22,1,3623.36,3623.36,66,85499.59,15279.44,519,1
QTRV59321359618307,2024-11-21 09:30:54,1,4532.18,4532.18,55,40404.25,17479.58,60,0
QTVQ99242803108461,2023-09-14 21:48:55,1,1772.5,1772.5,42,133762.53,10031.59,493,1
QUGG69195717830030,2023-08-11 12:33:13,1,4908.47,4908.47,61,50593.59,17482.1,527,1
QUJD78679393693949,2025-01-14 09:27:43,1,3247.41,3247.41,31,105549.11,9746.23,6,0
QUMI35716170297272,2023-08-29 05:00:26,1,1467.7,1467.7,62,90347.36,17713.2,510,1
QUNF04378815814108,2024-02-24 08:00:24,1,519.15,519.15,61,88537.31,3128.55,331,1
QUNL60022957034935,2023-01-30 12:27:55,1,2296.31,2296.31,20,24313.24,10208.06,720,1
QUPW00251882816025,2023-03-25 22:19:00,1,349.04,349.04,44,123973.81,9315.42,666,1
QUTO98877544584741,2024-01-17 14:44:41,1,1752.35,1752.35,70,60073.08,14441.93,368,1
QUTV87610814356140,2023-06-14 07:04:16,1,2474.41,2474.41,59,46585.66,19391.39,586,1
QUYS41843368750926,2024-12-03 21:23:14,1,2760.64,2760.64,59,68318.99,11927.32,47,0
QVBZ10999734829045,2024-11-13 02:23:08,1,152.18,152.18,24,79858.35,3276.62,68,0
QVEK42771855168770,2023-04-02 02:48:07,1,955.11,955.11,70,95715.62,6250.74,659,1
QVIS52540035188934,2023-12-21 22:40:28,1,362.86,362.86,42,140880.16,19577.86,395,1
QVKX29799349657758,2023-08-25 21:51:23,1,1642.33,1642.33,48,91618.03,6896.71,513,1
QVNE18531112817790,2023-07-12 10:59:28,1,870.05,870.05,55,64319.49,10159.41,558,1
QVOI85315996460872,2024-10-18 08:46:43,1,4507.41,4507.41,29,47536.42,19781.6228,94,1
QVTU91723528815136,2024-02-21 01:28:41,1,795.09,795.09,53,133044.12,6577.51,334,1
QVZE54805759502424,2024-04-19 20:59:30,1,203.94,203.94,34,97646.7,9816.82,275,1
QVZH03253695255876,2024-03-18 03:36:53,1,4476.12,4476.12,32,134656.12,4047.66,308,1
QWFL72323007086186,2023-12-08 05:40:44,1,2801.45,2801.45,56,137205.24,7178.28,409,1
QWGU42900249278523,2024-12-04 09:31:12,1,2556.57,2556.57,24,81057.85,15411.53,47,0
QWIE09418444620424,2024-11-13 00:10:52,1,1527.39,1527.39,67,78156.63,16921.83,68,0
QWIT20317591450909,2023-11-16 15:45:25,1,831.8,831.8,61,123554.7,6157.59,430,1
QWRA58877968076879,2024-03-28 06:49:25,1,4822.35,4822.35,70,69745.5,10272.36,298,1
QXAI42877383638164,2023-09-16 00:33:06,1,2445.22,2445.22,68,145874.6,18379.28,492,1
QXEY23822353755727,2024-07-31 11:23:34,1,4735.85,4735.85,45,141385.87,5893.0,173,1
QXFE48971470675965,2023-04-11 09:53:31,1,3988.44,3988.44,69,63989.12,13695.36,650,1
QXGC93465027586034,2024-02-03 04:33:46,1,3572.14,3572.14,52,144849.7,12943.58,352,1
QXGX81674289540584,2024-02-20 02:47:23,1,3173.3,3173.3,21,96036.52,5374.61,335,1
QXIT65385194056845,2025-01-08 23:59:20,1,605.81,605.81,69,52236.76,17684.05,11,0
QXLL94079923045323,2024-06-01 23:43:05,1,4958.134399999999,4958.134399999999,54,89972.3,258.1616,232,1
QXZZ09420796199097,2023-04-21 08:42:44,1,4943.39,4943.39,32,36168.77,16154.03,640,1
QYAB47202888239797,2024-10-09 06:22:52,1,3318.46,3318.46,59,54766.88,9260.61,103,1
QYAR42740628285072,2024-11-10 07:48:03,1,4572.08,4572.08,36,128144.84,10761.31,71,0
QYIY37714034454595,2024-02-15 13:01:44,1,2672.39,2672.39,31,105256.94,15438.95,339,1
QYNG59412307567453,2023-03-18 04:12:48,1,3877.11,3877.11,60,65643.84,9005.24,674,1
QYOC56596957945759,2024-02-25 08:28:48,1,2433.92,2433.92,33,46060.65,5526.91,330,1
QYTS95145498367146,2023-04-04 04:00:02,1,882.6,882.6,68,126634.81,8384.91,657,1
QYUC49006663225816,2024-01-14 05:29:38,1,903.64,903.64,33,55059.24,18029.5,372,1
QZGJ87525604899246,2023-08-17 01:23:30,1,4708.22,4708.22,41,52670.35,14845.24,522,1
QZWT70640137489678,2023-01-22 04:53:25,1,3414.88,3414.88,63,106111.88,7295.1,729,1
RAAZ92053650456869,2023-11-07 05:53:08,1,2971.06,2971.06,40,23968.46,10201.02,440,1
RABI36475846648674,2023-07-30 18:03:34,1,1191.46,1191.46,58,97288.64,12514.27,539,1
RADM93476912377939,2023-12-12 23:06:32,1,3820.46,3820.46,43,137684.28,15192.17,404,1
RAEM52951646933356,2023-05-30 02:24:15,1,2069.17,2069.17,25,93585.09,7810.15,601,1
RAGD96885359135826,2023-03-30 18:37:05,1,3524.62,3524.62,65,55150.73,10818.72,661,1
RAIJ35835100670760,2024-01-19 00:57:42,1,2619.68,2619.68,26,48688.3,5936.95,367,1
RAKK55727738264609,2023-06-17 02:09:55,1,4238.23,4238.23,30,90436.83,7235.62,583,1
RAKU74987584024938,2023-09-05 05:35:39,1,2404.45,2404.45,61,45559.58,2626.88,503,1
RALV70237718430192,2024-09-03 05:32:50,1,4565.08,4565.08,67,25280.81,17079.35,139,1
RANS19612766208082,2024-02-23 21:54:55,1,3259.29,3259.29,36,28463.28,8214.88,331,1
RAPH66497069599019,2024-05-02 20:41:25,1,4958.134399999999,4958.134399999999,55,73393.73,8510.77,262,1
RAWA33833673614047,2024-09-11 17:02:09,1,4353.05,4353.05,25,30681.35,14221.19,130,1
RAWI95660356238025,2023-03-06 18:16:13,1,891.21,891.21,19,21273.8512,1034.44,685,1
RBDT38895311543978,2023-05-31 08:30:58,1,4348.75,4348.75,55,105967.47,4438.67,600,1
RBFH84876144433736,2023-10-04 17:52:38,1,919.31,919.31,67,70261.72,12422.35,473,1
RBIT87620938373965,2024-10-11 21:33:30,1,349.75,349.75,60,21444.2,18340.6,100,1
RBMX19499913650551,2023-06-12 03:20:52,1,400.73,400.73,40,55970.52,7532.28,588,1
RBOF96618084388168,2024-09-18 00:54:43,1,469.67,469.67,70,138294.15,18239.27,124,1
RBPP22441463327884,2024-01-12 13:52:08,1,181.45,181.45,19,71165.89,15217.09,373,1
RBSZ95224275617372,2023-10-03 05:59:25,1,1135.08,1135.08,49,94588.9,8875.42,475,1
RBYP80538338569329,2024-12-07 18:43:51,1,2291.11,2291.11,46,34948.01,18776.32,43,0
RCAU79649673794577,2024-07-30 07:54:14,1,3894.24,3894.24,58,47951.01,14764.46,174,1
RCCA50147642789615,2023-05-01 17:46:38,1,4958.134399999999,4958.134399999999,34,141632.39,13063.9,629,1
RCFS16350496026676,2024-01-02 07:04:14,1,789.5,789.5,29,70482.86,2876.01,384,1
RCGI10290616918536,2023-07-15 00:20:51,1,1838.58,1838.58,66,34682.17,7536.27,555,1
RCHQ05732136788645,2024-12-24 02:14:41,1,4945.55,4945.55,42,65533.88,15800.99,27,0
RCHS14203756941431,2024-08-02 09:58:40,1,366.57,366.57,61,21563.2,8904.62,171,1
RCIH65972397661054,2023-10-07 04:00:39,1,3023.99,3023.99,53,139612.06,288.36,471,1
RCNQ78332621003858,2023-02-05 04:38:53,1,3747.23,3747.23,31,91818.44,19022.88,715,1
RCWS87088407553805,2023-07-05 02:10:16,1,585.62,585.62,27,41939.42,258.1616,565,1
RCYN92239766215415,2024-12-26 03:31:22,1,4478.03,4478.03,52,22595.76,10125.01,25,0
RDDN49024838966536,2024-09-02 20:07:32,1,2082.2,2082.2,31,127236.85,7279.43,139,1
RDQR96672718508146,2024-05-27 14:44:15,1,2815.36,2815.36,45,141086.57,3241.13,237,1
RDSZ20509163392362,2024-08-28 17:55:22,1,4803.51,4803.51,24,95574.74,3541.12,144,1
RDTP48846748223286,2024-04-23 15:04:48,1,4392.99,4392.99,39,51563.7,8503.28,271,1
RDWI76222147119526,2023-02-17 00:53:40,1,2415.9,2415.9,58,36985.25,19507.78,703,1
RDYL48361153833664,2024-11-03 23:16:10,1,3895.81,3895.81,43,31085.25,10414.96,77,0
RDZR00660567721360,2024-07-05 23:24:08,1,3899.47,3899.47,45,117893.06,5630.62,198,1
REEQ37742705498578,2023-08-17 15:47:16,1,2525.22,2525.22,61,124125.25,1271.56,521,1
REEV67312343888048,2023-08-12 15:16:59,1,703.19,703.19,69,76569.26,13867.12,526,1
REHG44304714272051,2023-08-10 06:00:27,1,308.2,308.2,63,129576.38,18949.51,529,1
REJA84752835999400,2024-07-04 16:24:28,1,1273.62,1273.62,18,49891.62,18390.29,199,1
RELC10318672075914,2023-12-11 19:18:39,1,539.55,539.55,60,142222.95,15188.0,405,1
RENW53371708649426,2024-10-10 05:49:01,1,2878.12,2878.12,32,70297.4,8790.06,102,1
REPQ15758498755281,2023-08-14 22:31:11,1,3189.69,3189.69,58,106584.08,10878.58,524,1
RFCR24468216362970,2024-01-23 04:28:57,1,3936.02,3936.02,67,98822.32,2331.46,363,1
RFGT73278602849635,2023-05-18 10:58:32,1,2075.14,2075.14,35,79291.26,16331.87,613,1
RFLV58825562965754,2023-06-30 15:43:59,1,2857.36,2857.36,30,130814.88,1375.09,569,1
RFNS17768293844013,2024-01-06 15:25:02,1,4520.12,4520.12,58,105634.26,4244.91,379,1
RFQY12479666783031,2024-11-17 23:11:35,1,4003.25,4003.25,59,72356.17,5967.57,63,0
RFYF50538653123584,2024-05-18 08:49:29,1,1915.52,1915.52,51,64553.28,4183.15,247,1
RFZR15278730486251,2023-09-11 13:26:35,1,4154.5,4154.5,44,33054.23,6362.02,496,1
RGDS34891800381463,2024-11-09 23:09:42,1,308.82,308.82,19,26979.36,2799.42,71,0
RGOU74354047625395,2023-07-21 22:41:05,1,1517.59,1517.59,54,114395.89,13373.22,548,1
RGQI88763802076123,2024-12-30 20:29:05,1,1171.64,1171.64,57,70364.67,17339.47,20,0
RGSP67388724616303,2023-02-25 11:49:26,1,365.02,365.02,26,52076.71,16449.45,695,1
RGSW05370137607203,2023-03-09 14:02:17,1,1001.29,1001.29,28,144564.93,2977.69,682,1
RGVC14506453349569,2024-08-23 00:44:28,1,2260.79,2260.79,42,54446.97,5000.41,150,1
RGWG40179194455766,2023-10-18 13:59:47,1,3256.59,3256.59,44,47251.18,15892.64,459,1
RGWN16228794731109,2024-03-21 21:24:30,1,4028.6,4028.6,31,23595.71,1181.58,304,1
RHAV78490824560943,2023-04-21 11:42:05,1,3619.28,3619.28,31,43337.39,12536.85,640,1
RHJB21104549804606,2024-02-27 01:26:36,1,529.05,529.05,34,22690.7,6379.41,328,1
RHMS15737671052987,2024-02-15 20:56:34,1,682.64,682.64,29,58899.65,14229.5,339,1
RHWI58192048770676,2023-02-17 22:24:58,1,3127.16,3127.16,44,132252.35,16881.92,702,1
RHXR50833271045351,2023-09-23 05:54:54,1,1093.06,1093.06,26,54582.92,937.63,485,1
RIEN78617840548512,2023-03-05 10:39:44,1,4501.09,4501.09,25,21273.8512,9584.16,687,1
RIKL54562321791401,2024-04-02 07:28:37,1,2754.6,2754.6,43,125476.18,2012.11,293,1
RIMK50636985167655,2023-11-11 03:37:52,1,2294.95,2294.95,29,94441.91,12993.28,436,1
RIMW24068375945870,2023-01-28 07:19:49,1,1234.64,1234.64,57,83574.27,5039.81,723,1
RIPC29618033242605,2024-06-01 14:42:57,1,4309.05,4309.05,59,84793.54,9655.21,232,1
RIQH63917013898810,2023-04-06 19:39:39,1,1296.95,1296.95,62,132127.95,13259.95,654,1
RISG91782640834443,2024-02-01 06:04:32,1,51.378,51.378,39,26810.04,17000.17,354,1
RJEL07966997842001,2024-10-27 11:30:06,1,1502.45,1502.45,46,86079.46,455.09,85,0
RJLC22402387893038,2024-08-09 18:05:49,1,1566.97,1566.97,27,121008.25,16034.46,163,1
RJLI82627733125812,2023-09-07 21:20:02,1,1213.9,1213.9,43,43697.41,15283.75,500,1
RJLY35002156383666,2023-10-08 03:04:22,1,2086.78,2086.78,33,21273.8512,18669.48,470,1
RJNI31032338543767,2024-05-21 10:43:30,1,4958.134399999999,4958.134399999999,37,32514.76,2805.37,244,1
RJRZ51116088621649,2024-01-13 08:17:04,1,2073.14,2073.14,19,67867.83,4346.64,373,1
RJSW67416623956712,2024-03-13 11:03:35,1,4006.73,4006.73,60,44144.83,15839.45,313,1
RJXG32133000429560,2024-02-26 23:51:51,1,4648.92,4648.92,60,55077.87,5441.18,328,1
RKAT57443034918911,2024-09-23 02:20:22,1,1116.06,1116.06,42,80937.38,7980.76,119,1
RKFF88761727460034,2023-12-17 10:07:12,1,2793.93,2793.93,36,65527.95,19002.25,400,1
RKGF41484268988077,2023-12-04 15:22:49,1,2631.44,2631.44,55,29190.05,6804.13,412,1
RKGS92863693411525,2024-06-28 15:28:14,1,2952.23,2952.23,21,38019.59,11629.48,205,1
