Account_Number,recency_days,frequency,monetary,avg_monetary,customer_age,customer_income,account_balance,cat_share_Clothing,cat_share_Education,cat_share_Electronics,cat_share_Entertainment,cat_share_Fitness,cat_share_Food,cat_share_Grocery,cat_share_Healthcare,cat_share_Housing,cat_share_Savings,cat_share_Shopping,cat_share_Transport,cat_share_Travel,cat_share_Utilities
PZIJ77134125383410,96,1,1363.54,1363.54,27,111239.32,2787.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PZLM81429831522910,96,1,367.35,367.35,48,128276.94,17156.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PZNH52413022867106,612,1,2662.01,2662.01,20,26920.39,10034.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PZPO45994188368089,528,1,2440.77,2440.77,45,71934.81,7367.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PZRD95164849779738,115,1,4667.19,4667.19,56,93551.59,2908.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PZRR51682038528579,345,1,503.55,503.55,66,37120.51,7346.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PZSM93892529149373,273,1,2578.77,2578.77,27,33734.5,9093.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QALO95500044415663,641,1,1402.48,1402.48,46,69125.02,11088.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QALX14120074045156,125,1,2814.81,2814.81,48,22720.85,1763.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
QAMS32894011713037,415,1,2844.06,2844.06,59,63650.89,3527.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QAPA05102874512022,336,1,3731.83,3731.83,19,32285.09,9040.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QAPK20344765047158,150,1,432.84,432.84,32,108772.53,803.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QATZ93715193178449,539,1,2991.6,2991.6,57,115518.89,12142.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
QAZE45940859356535,341,1,3627.99,3627.99,27,62865.6,4511.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
QBAK83269736063017,4,1,2883.28,2883.28,50,42007.06,5378.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
QBDN58456324540536,359,1,193.59,193.59,19,102182.06,6068.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
QBFR73539411737178,271,1,4566.46,4566.46,37,60449.75,5614.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
QBLJ07129899790117,240,1,1721.01,1721.01,43,127919.67,7757.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QBXW27112218231555,521,1,2943.6,2943.6,62,145307.32,10846.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QCAM24716569386512,667,1,691.14,691.14,50,145231.69,15960.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
QCAR66704295790354,260,1,967.85,967.85,41,143833.36,18756.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QCEO73177427894378,355,1,1695.5,1695.5,46,29780.1,12961.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QCKQ58227935625591,428,1,1500.22,1500.22,69,61139.67,19647.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QCLS15790894589626,270,1,2861.13,2861.13,22,145050.9,1296.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QCLX91665517286421,532,1,510.95,510.95,32,123221.75,6667.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QCPE72433477204844,727,1,2230.85,2230.85,56,121616.99,17405.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QCTJ21794281793406,535,1,4804.09,4804.09,22,102274.0,8020.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
QCYE00678972671569,343,1,3074.33,3074.33,41,33840.63,9713.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QDAX94525539625561,38,1,4958.134399999999,4958.134399999999,58,124083.66,1013.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
QDCG53739652729598,652,1,1478.71,1478.71,68,58867.09,9348.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QDDC71960049021444,298,1,2622.19,2622.19,46,148589.88799999998,15397.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
QDEH05325260011812,493,1,778.25,778.25,34,24356.59,12955.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
QDJT63550193531101,533,1,3622.9,3622.9,26,140786.69,14313.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QDKY47432995575538,34,1,3974.11,3974.11,45,94036.71,19764.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QDLV85350629258099,353,1,3902.62,3902.62,33,93618.31,13211.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QDSM13875955942298,4,1,2904.69,2904.69,28,23136.02,9167.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QDUV61809809880409,482,1,4751.52,4751.52,30,127481.87,16460.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
QDWS87809270452388,710,1,3977.75,3977.75,47,108103.54,18890.74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QDYH08898305748839,123,1,4804.13,4804.13,63,112424.42,18987.78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QDYT83651469059183,445,1,801.18,801.18,46,78321.3,3644.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QDZE68881078632019,8,1,1329.74,1329.74,68,90716.54,439.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
QDZH59266486989396,471,1,2327.62,2327.62,20,67098.2,15613.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
QDZP81052450357835,20,1,904.29,904.29,33,51435.88,16356.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QEBJ81611336288570,696,1,2196.4,2196.4,65,71355.46,15632.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
QEGU37339347412678,97,1,1621.33,1621.33,21,135289.59,18721.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QEHT16270491418562,316,1,236.96,236.96,40,21273.8512,12456.11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QEIH78047040793651,567,1,4783.47,4783.47,21,106359.16,5498.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QEJT11650200024539,171,1,969.68,969.68,44,50942.93,5975.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QENI90941254724633,87,1,2505.75,2505.75,40,32536.33,15941.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QEUS43050448391730,154,1,2057.13,2057.13,45,27089.13,15392.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
QEYF26293658834996,116,1,1505.46,1505.46,18,42182.17,12273.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
QFCP26330804808861,93,1,3410.15,3410.15,60,22789.05,4559.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
QFCU11264218154478,203,1,3084.51,3084.51,26,73460.36,12012.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
QFLZ69716991755413,47,1,4585.98,4585.98,24,75079.44,9175.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
QFNC44645575310026,195,1,4174.57,4174.57,27,30314.83,10652.42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QFOI96804918727420,198,1,3368.46,3368.46,48,120543.84,8535.59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QFQL03172351373990,704,1,2505.43,2505.43,54,146306.59,7320.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
QFRV56053970798661,158,1,4054.8,4054.8,31,146063.86,18727.48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QFUC88938447816766,458,1,1535.95,1535.95,47,138859.33,10355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
QFWB03409358271732,491,1,2885.38,2885.38,35,86753.67,16178.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QFWD07288780727903,84,1,2391.26,2391.26,42,93129.89,14743.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
QGBJ07751306109221,72,1,3398.66,3398.66,25,144793.95,3932.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
QGFP40316947434188,508,1,1819.01,1819.01,65,122389.04,15887.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
QGUD56242060511697,314,1,3730.02,3730.02,52,80837.93,5347.59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QHAE80104194534195,243,1,4024.14,4024.14,39,36493.8,5924.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
QHKD61234611926339,267,1,2070.73,2070.73,53,46558.67,12659.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
QHML67071905657439,89,1,4864.69,4864.69,38,68828.53,15852.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
QIAG47696454406689,221,1,2950.52,2950.52,22,121218.65,6711.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QIAT08051208005640,425,1,1337.79,1337.79,39,31251.0,15087.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
QICJ57473558785767,703,1,2135.2,2135.2,45,108223.67,1863.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QIHA44342464522039,128,1,3922.65,3922.65,23,124578.28,12941.76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QIHX75365968078525,666,1,3756.93,3756.93,49,142838.03,4271.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
QIPV38439537258015,79,1,1318.65,1318.65,55,52926.55,6259.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QISK16321119787180,287,1,51.378,51.378,67,80416.2,17643.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QJAD67769219105071,581,1,152.98,152.98,32,26487.47,5124.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QJBI38008666581539,554,1,2573.11,2573.11,55,135952.6,9601.62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QJDS48246411880346,616,1,4015.07,4015.07,35,25106.08,8498.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QJGN14244260781975,456,1,4666.63,4666.63,67,50300.09,18938.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QJGZ76018325798169,60,1,1037.86,1037.86,39,40487.68,1355.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QJIN79403664016329,212,1,4904.19,4904.19,59,21273.8512,12720.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QJJB14708231961725,217,1,4889.59,4889.59,61,119637.92,6157.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QJJD71544396189078,561,1,3189.33,3189.33,69,61867.46,3021.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QJKI50529653704768,605,1,3030.14,3030.14,34,104706.34,13088.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
QJWO38577973982455,252,1,3717.82,3717.82,26,47348.55,12346.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
QJWU07033982147823,724,1,1764.84,1764.84,69,140636.13,5977.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
QJWV12865581675923,38,1,4820.31,4820.31,35,86525.6,12028.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QJYC54635175735185,516,1,2529.7,2529.7,64,76756.8,18573.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
QJZS93928866898010,328,1,3651.22,3651.22,49,108524.77,7815.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QKEP34114613315553,422,1,2011.08,2011.08,56,140950.15,17000.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QKFL57688155903081,443,1,1936.29,1936.29,26,142958.82,966.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QKGY54143019426736,489,1,1742.91,1742.91,35,63941.13,1063.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QKKF61728270261259,197,1,3679.66,3679.66,51,97342.59,4730.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
QKKI43644937479088,363,1,335.35,335.35,44,123962.43,19781.6228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QKPL91710508054914,492,1,2180.69,2180.69,60,129862.02,7369.48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QKQL67287276015343,369,1,1450.49,1450.49,34,102837.78,8205.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
QKRW25854551391960,217,1,2057.24,2057.24,56,124249.95,4827.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QKSS18903477449958,96,1,4240.67,4240.67,35,61034.59,9750.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QKTA40620943410230,562,1,113.4,113.4,68,114321.06,7241.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QKXQ94961721505205,258,1,1213.48,1213.48,36,87148.29,8043.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QLBI48526023547224,321,1,4703.68,4703.68,50,36827.48,321.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QLFC14846036383968,96,1,1307.62,1307.62,52,87438.8,18014.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QLIW66232360667998,333,1,460.76,460.76,27,122183.04,1105.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QLKV70419364064151,292,1,4606.21,4606.21,31,108967.3,15334.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
QLPL39169139468933,538,1,3151.16,3151.16,42,74989.43,17895.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
QLRO83792131682260,520,1,1597.92,1597.92,47,28723.5,1366.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
QLYQ99818119942817,449,1,425.82,425.82,28,52478.6,8020.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QMKO07385460521732,367,1,114.45,114.45,27,133516.43,9899.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QMMS47938028392781,450,1,4561.7,4561.7,47,125659.71,18563.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
QMNW65622419768784,441,1,3488.6,3488.6,67,111259.31,9333.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QMOW24195415717626,620,1,2470.43,2470.43,41,41471.76,5253.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QMOW50193344365915,539,1,4200.61,4200.61,59,63726.95,8974.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QMPS43364470263276,456,1,3160.52,3160.52,44,82782.03,1874.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QMPT52408741550757,541,1,3700.38,3700.38,54,50402.66,7077.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
QMTY85687967379956,554,1,3948.83,3948.83,48,137514.52,1017.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QNAC50833451298294,277,1,3468.7,3468.7,55,28005.66,8234.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QNDG11035807710912,595,1,3231.43,3231.43,36,77868.16,1937.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QNFA50255130999629,457,1,3997.35,3997.35,66,139611.15,18671.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QNFQ72031954196664,255,1,2117.92,2117.92,64,117953.15,9019.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QNHO08553606223063,375,1,1628.62,1628.62,70,136039.49,16559.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
QNMB88232351139522,280,1,749.98,749.98,49,38632.11,6652.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QNQO32071811694418,80,1,1559.06,1559.06,24,106926.65,17156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
QNRN67756469836332,320,1,1473.79,1473.79,45,41313.52,13095.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
QNTU18660709419572,552,1,809.84,809.84,37,52132.32,11663.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
QNTW56134408833183,677,1,3638.9,3638.9,40,30304.55,7792.84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QNUH07078101012448,306,1,3072.46,3072.46,38,79743.28,7089.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
QOAW17086715207710,233,1,2046.8,2046.8,31,77048.12,258.1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
QOBO41420134984382,226,1,3097.79,3097.79,34,56731.84,2908.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QODL64783703175438,551,1,3954.75,3954.75,19,70096.39,17418.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QOIS71512954589385,333,1,665.21,665.21,34,142304.97,8198.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
QOMO98976443312547,157,1,2487.79,2487.79,37,30645.39,14597.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QOQT89168317151114,706,1,1734.07,1734.07,64,46487.84,11948.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QOVW65964718175340,54,1,3823.6,3823.6,52,88895.81,14512.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
QOZJ89557131984449,724,1,413.94,413.94,48,84337.61,16433.54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QOZY07152386767382,477,1,4012.16,4012.16,60,145001.95,12714.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
QPAG68830048379363,522,1,4753.02,4753.02,26,112215.23,4460.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
QPBS79154220583283,217,1,2622.73,2622.73,27,119843.03,5815.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QPHB45194558681734,496,1,2252.62,2252.62,42,79951.79,5779.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QPIY22338444611795,77,1,3404.63,3404.63,55,37045.1,2228.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QPJP82563432510110,316,1,1476.27,1476.27,43,29978.17,3887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QPTB25912046372162,467,1,3279.27,3279.27,44,32216.99,7559.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
QPTR17361885752452,613,1,2587.45,2587.45,27,90897.72,19781.6228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QPXJ02234614466276,636,1,168.42,168.42,23,98543.04,8156.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QQFT31448794769325,573,1,1922.16,1922.16,52,57291.2,7461.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
QQHN60798334083378,42,1,4401.22,4401.22,28,44238.93,11639.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
QQII37066187564672,367,1,2471.51,2471.51,50,64309.67,6236.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
QQMQ48786382469871,572,1,1551.04,1551.04,29,72585.25,13361.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
QQPF63492122339982,539,1,1024.09,1024.09,54,88684.92,11831.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
QQRZ95920851512286,640,1,3013.93,3013.93,19,107533.18,5438.48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QQWX09320796448175,703,1,318.99,318.99,55,68417.56,19037.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
QQZU75257687526437,177,1,4261.15,4261.15,48,148589.88799999998,1958.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
