Account_Number,txn_count,total_spend,avg_spend,std_spend,failed_txn_count,online_txn_count,Discount_Applied_mean,Loyalty_Points_Earned_sum,online_txn_ratio,failed_txn_ratio
PSXT01027190952038,1,488.57,488.57,,0,0,1.0,412,0.0,0.0
PTFY14990108616479,1,2732.34,2732.34,,1,0,0.0,329,0.0,1.0
PTOE80927714004640,1,4247.7,4247.7,,1,0,0.0,382,0.0,1.0
PTPF03859340153641,1,4083.85,4083.85,,0,0,0.0,80,0.0,0.0
PTQH67781070824089,1,1315.46,1315.46,,0,0,0.0,185,0.0,0.0
PTSQ44185199683276,1,3698.76,3698.76,,1,0,1.0,111,0.0,1.0
PTZA06846428734576,1,2750.57,2750.57,,1,0,1.0,107,0.0,1.0
PUFK14096170998731,1,3730.29,3730.29,,0,0,1.0,451,0.0,0.0
PUGO96728036719994,1,2420.1,2420.1,,1,0,0.0,350,0.0,1.0
PUMY94730882403532,1,4222.92,4222.92,,1,0,1.0,92,0.0,1.0
PUNV96624282376637,1,51.378,51.378,,1,0,1.0,466,0.0,1.0
PUOJ14420180342068,1,1919.67,1919.67,,1,0,0.0,201,0.0,1.0
PUUH72830093063386,1,83.46,83.46,,1,0,0.0,113,0.0,1.0
PVJM72698630133327,1,3387.53,3387.53,,0,0,0.0,263,0.0,0.0
PVKA14810270364657,1,461.55,461.55,,0,0,0.0,171,0.0,0.0
PVMJ03816649690282,1,2529.25,2529.25,,0,0,0.0,329,0.0,0.0
PVNZ59645876694947,1,4058.43,4058.43,,1,0,1.0,31,0.0,1.0
PVOM41490038502551,1,776.03,776.03,,0,0,1.0,343,0.0,0.0
PVOX05104730802821,1,113.89,113.89,,0,0,0.0,118,0.0,0.0
PVTG07004666052261,1,270.16,270.16,,0,0,0.0,63,0.0,0.0
PWBP13080287852724,1,112.33,112.33,,0,0,1.0,288,0.0,0.0
PWED73402422241983,1,3935.04,3935.04,,1,0,1.0,474,0.0,1.0
PWID54642255922719,1,3861.86,3861.86,,0,0,1.0,203,0.0,0.0
PWJD21638245962239,1,3311.8,3311.8,,1,0,1.0,250,0.0,1.0
PWLR66626570438833,1,3304.35,3304.35,,0,0,0.0,173,0.0,0.0
PWOC46733909213701,1,4314.72,4314.72,,0,0,0.0,245,0.0,0.0
PWVQ19735442524777,1,1256.77,1256.77,,0,0,0.0,1,0.0,0.0
PWXE38586539276871,1,1668.68,1668.68,,0,0,0.0,96,0.0,0.0
PWYJ56844263333884,1,799.09,799.09,,1,0,0.0,293,0.0,1.0
PWYM27243814456514,1,159.81,159.81,,0,0,1.0,246,0.0,0.0
PXET75333565732946,1,4918.42,4918.42,,0,0,0.0,233,0.0,0.0
PXRA37825371268870,1,3210.26,3210.26,,0,0,1.0,170,0.0,0.0
PXVA67409126028700,1,4830.45,4830.45,,1,0,0.0,448,0.0,1.0
PXWN88384916971576,1,4635.88,4635.88,,0,0,0.0,14,0.0,0.0
PXWZ08231714619953,1,3801.15,3801.15,,0,0,1.0,225,0.0,0.0
PXXU13605494692085,1,3606.04,3606.04,,0,0,0.0,238,0.0,0.0
PYBP54853465579220,1,2699.4,2699.4,,1,0,1.0,71,0.0,1.0
PYCI79554129824922,1,507.22,507.22,,1,0,0.0,229,0.0,1.0
PYDN19827348131045,1,4750.45,4750.45,,0,0,0.0,12,0.0,0.0
PYED72836069668844,1,3147.68,3147.68,,1,0,0.0,495,0.0,1.0
PYGV56392118781626,1,4462.41,4462.41,,1,0,0.0,308,0.0,1.0
PYHH14546157493251,1,4846.17,4846.17,,0,0,1.0,302,0.0,0.0
PYIL08830682948170,1,234.22,234.22,,1,0,0.0,395,0.0,1.0
PYNP40495069251911,1,3920.42,3920.42,,1,0,1.0,92,0.0,1.0
PYRT88524991960841,1,4411.81,4411.81,,0,0,0.0,233,0.0,0.0
PYUK78827376309773,1,2529.91,2529.91,,1,0,0.0,163,0.0,1.0
PZCR69413904080862,1,2316.93,2316.93,,0,0,0.0,338,0.0,0.0
PZDX46010995872441,1,262.84,262.84,,1,0,1.0,163,0.0,1.0
PZGB90729485636667,1,569.12,569.12,,0,0,1.0,492,0.0,0.0
PZIJ77134125383410,1,1363.54,1363.54,,0,0,0.0,324,0.0,0.0
PZLM81429831522910,1,367.35,367.35,,1,0,0.0,104,0.0,1.0
PZNH52413022867106,1,2662.01,2662.01,,1,0,1.0,215,0.0,1.0
PZPO45994188368089,1,2440.77,2440.77,,0,0,0.0,115,0.0,0.0
PZRD95164849779738,1,4667.19,4667.19,,0,0,0.0,198,0.0,0.0
PZRR51682038528579,1,503.55,503.55,,1,0,0.0,189,0.0,1.0
PZSM93892529149373,1,2578.77,2578.77,,1,0,1.0,56,0.0,1.0
QALO95500044415663,1,1402.48,1402.48,,0,0,0.0,436,0.0,0.0
QALX14120074045156,1,2814.81,2814.81,,1,0,1.0,72,0.0,1.0
QAMS32894011713037,1,2844.06,2844.06,,0,0,0.0,248,0.0,0.0
QAPA05102874512022,1,3731.83,3731.83,,0,0,0.0,143,0.0,0.0
QAPK20344765047158,1,432.84,432.84,,0,0,1.0,497,0.0,0.0
QATZ93715193178449,1,2991.6,2991.6,,1,0,1.0,364,0.0,1.0
QAZE45940859356535,1,3627.99,3627.99,,0,0,1.0,191,0.0,0.0
QBAK83269736063017,1,2883.28,2883.28,,0,0,1.0,383,0.0,0.0
QBDN58456324540536,1,193.59,193.59,,1,0,0.0,31,0.0,1.0
QBFR73539411737178,1,4566.46,4566.46,,0,0,0.0,149,0.0,0.0
QBLJ07129899790117,1,1721.01,1721.01,,0,0,0.0,295,0.0,0.0
QBXW27112218231555,1,2943.6,2943.6,,0,0,0.0,463,0.0,0.0
QCAM24716569386512,1,691.14,691.14,,1,0,1.0,210,0.0,1.0
QCAR66704295790354,1,967.85,967.85,,1,0,0.0,256,0.0,1.0
QCEO73177427894378,1,1695.5,1695.5,,0,0,0.0,42,0.0,0.0
QCKQ58227935625591,1,1500.22,1500.22,,1,0,0.0,127,0.0,1.0
QCLS15790894589626,1,2861.13,2861.13,,0,0,0.0,101,0.0,0.0
QCLX91665517286421,1,510.95,510.95,,0,0,0.0,1,0.0,0.0
QCPE72433477204844,1,2230.85,2230.85,,0,0,0.0,431,0.0,0.0
QCTJ21794281793406,1,4804.09,4804.09,,1,0,1.0,434,0.0,1.0
QCYE00678972671569,1,3074.33,3074.33,,0,0,0.0,131,0.0,0.0
QDAX94525539625561,1,4958.134399999999,4958.134399999999,,0,0,0.0,343,0.0,0.0
QDCG53739652729598,1,1478.71,1478.71,,0,0,1.0,482,0.0,0.0
QDDC71960049021444,1,2622.19,2622.19,,0,0,1.0,110,0.0,0.0
QDEH05325260011812,1,778.25,778.25,,1,0,1.0,194,0.0,1.0
QDJT63550193531101,1,3622.9,3622.9,,0,0,0.0,296,0.0,0.0
QDKY47432995575538,1,3974.11,3974.11,,0,0,1.0,497,0.0,0.0
QDLV85350629258099,1,3902.62,3902.62,,0,0,1.0,106,0.0,0.0
QDSM13875955942298,1,2904.69,2904.69,,0,0,0.0,317,0.0,0.0
QDUV61809809880409,1,4751.52,4751.52,,0,0,0.0,147,0.0,0.0
QDWS87809270452388,1,3977.75,3977.75,,1,0,0.0,286,0.0,1.0
QDYH08898305748839,1,4804.13,4804.13,,0,0,0.0,465,0.0,0.0
QDYT83651469059183,1,801.18,801.18,,0,0,0.0,149,0.0,0.0
QDZE68881078632019,1,1329.74,1329.74,,0,0,1.0,36,0.0,0.0
QDZH59266486989396,1,2327.62,2327.62,,1,0,0.0,372,0.0,1.0
QDZP81052450357835,1,904.29,904.29,,0,0,0.0,7,0.0,0.0
QEBJ81611336288570,1,2196.4,2196.4,,1,0,0.0,130,0.0,1.0
QEGU37339347412678,1,1621.33,1621.33,,0,0,0.0,195,0.0,0.0
QEHT16270491418562,1,236.96,236.96,,0,0,1.0,78,0.0,0.0
QEIH78047040793651,1,4783.47,4783.47,,1,0,0.0,210,0.0,1.0
QEJT11650200024539,1,969.68,969.68,,0,0,0.0,458,0.0,0.0
QENI90941254724633,1,2505.75,2505.75,,0,0,0.0,157,0.0,0.0
QEUS43050448391730,1,2057.13,2057.13,,1,0,0.0,147,0.0,1.0
QEYF26293658834996,1,1505.46,1505.46,,0,0,1.0,355,0.0,0.0
QFCP26330804808861,1,3410.15,3410.15,,0,0,1.0,439,0.0,0.0
QFCU11264218154478,1,3084.51,3084.51,,1,0,1.0,236,0.0,1.0
QFLZ69716991755413,1,4585.98,4585.98,,0,0,1.0,431,0.0,0.0
QFNC44645575310026,1,4174.57,4174.57,,0,0,1.0,139,0.0,0.0
QFOI96804918727420,1,3368.46,3368.46,,0,0,0.0,296,0.0,0.0
QFQL03172351373990,1,2505.43,2505.43,,1,0,0.0,44,0.0,1.0
QFRV56053970798661,1,4054.8,4054.8,,1,0,1.0,435,0.0,1.0
QFUC88938447816766,1,1535.95,1535.95,,0,0,0.0,456,0.0,0.0
QFWB03409358271732,1,2885.38,2885.38,,1,0,0.0,481,0.0,1.0
QFWD07288780727903,1,2391.26,2391.26,,0,0,1.0,90,0.0,0.0
QGBJ07751306109221,1,3398.66,3398.66,,1,0,0.0,70,0.0,1.0
QGFP40316947434188,1,1819.01,1819.01,,0,0,1.0,26,0.0,0.0
QGUD56242060511697,1,3730.02,3730.02,,0,0,0.0,482,0.0,0.0
QHAE80104194534195,1,4024.14,4024.14,,1,0,1.0,142,0.0,1.0
QHKD61234611926339,1,2070.73,2070.73,,0,0,0.0,170,0.0,0.0
QHML67071905657439,1,4864.69,4864.69,,1,0,0.0,254,0.0,1.0
QIAG47696454406689,1,2950.52,2950.52,,0,0,0.0,123,0.0,0.0
QIAT08051208005640,1,1337.79,1337.79,,1,0,0.0,122,0.0,1.0
QICJ57473558785767,1,2135.2,2135.2,,1,0,0.0,179,0.0,1.0
QIHA44342464522039,1,3922.65,3922.65,,0,0,1.0,488,0.0,0.0
QIHX75365968078525,1,3756.93,3756.93,,0,0,1.0,49,0.0,0.0
QIPV38439537258015,1,1318.65,1318.65,,0,0,1.0,410,0.0,0.0
QISK16321119787180,1,51.378,51.378,,1,0,0.0,33,0.0,1.0
QJAD67769219105071,1,152.98,152.98,,0,0,1.0,144,0.0,0.0
QJBI38008666581539,1,2573.11,2573.11,,0,0,0.0,49,0.0,0.0
QJDS48246411880346,1,4015.07,4015.07,,1,0,0.0,7,0.0,1.0
QJGN14244260781975,1,4666.63,4666.63,,0,0,1.0,173,0.0,0.0
QJGZ76018325798169,1,1037.86,1037.86,,0,0,0.0,96,0.0,0.0
QJIN79403664016329,1,4904.19,4904.19,,0,0,0.0,175,0.0,0.0
QJJB14708231961725,1,4889.59,4889.59,,0,0,0.0,218,0.0,0.0
QJJD71544396189078,1,3189.33,3189.33,,1,0,0.0,206,0.0,1.0
QJKI50529653704768,1,3030.14,3030.14,,0,0,1.0,220,0.0,0.0
QJWO38577973982455,1,3717.82,3717.82,,0,0,1.0,229,0.0,0.0
QJWU07033982147823,1,1764.84,1764.84,,0,0,1.0,409,0.0,0.0
QJWV12865581675923,1,4820.31,4820.31,,0,0,0.0,14,0.0,0.0
QJYC54635175735185,1,2529.7,2529.7,,0,0,0.0,243,0.0,0.0
QJZS93928866898010,1,3651.22,3651.22,,0,0,1.0,369,0.0,0.0
QKEP34114613315553,1,2011.08,2011.08,,1,0,1.0,405,0.0,1.0
QKFL57688155903081,1,1936.29,1936.29,,0,0,0.0,301,0.0,0.0
QKGY54143019426736,1,1742.91,1742.91,,0,0,1.0,483,0.0,0.0
QKKF61728270261259,1,3679.66,3679.66,,1,0,0.0,12,0.0,1.0
QKKI43644937479088,1,335.35,335.35,,1,0,1.0,355,0.0,1.0
QKPL91710508054914,1,2180.69,2180.69,,1,0,0.0,422,0.0,1.0
QKQL67287276015343,1,1450.49,1450.49,,0,0,1.0,377,0.0,0.0
QKRW25854551391960,1,2057.24,2057.24,,0,0,0.0,10,0.0,0.0
QKSS18903477449958,1,4240.67,4240.67,,0,0,0.0,380,0.0,0.0
QKTA40620943410230,1,113.4,113.4,,0,0,1.0,198,0.0,0.0
QKXQ94961721505205,1,1213.48,1213.48,,1,0,1.0,317,0.0,1.0
QLBI48526023547224,1,4703.68,4703.68,,0,0,0.0,70,0.0,0.0
QLFC14846036383968,1,1307.62,1307.62,,0,0,0.0,22,0.0,0.0
QLIW66232360667998,1,460.76,460.76,,0,0,0.0,9,0.0,0.0
QLKV70419364064151,1,4606.21,4606.21,,0,0,0.0,206,0.0,0.0
QLPL39169139468933,1,3151.16,3151.16,,1,0,1.0,252,0.0,1.0
QLRO83792131682260,1,1597.92,1597.92,,0,0,0.0,98,0.0,0.0
QLYQ99818119942817,1,425.82,425.82,,0,0,0.0,403,0.0,0.0
QMKO07385460521732,1,114.45,114.45,,1,0,0.0,42,0.0,1.0
QMMS47938028392781,1,4561.7,4561.7,,1,0,0.0,61,0.0,1.0
QMNW65622419768784,1,3488.6,3488.6,,1,0,1.0,436,0.0,1.0
QMOW24195415717626,1,2470.43,2470.43,,0,0,0.0,459,0.0,0.0
QMOW50193344365915,1,4200.61,4200.61,,1,0,0.0,69,0.0,1.0
QMPS43364470263276,1,3160.52,3160.52,,1,0,0.0,244,0.0,1.0
QMPT52408741550757,1,3700.38,3700.38,,0,0,1.0,268,0.0,0.0
QMTY85687967379956,1,3948.83,3948.83,,1,0,1.0,99,0.0,1.0
QNAC50833451298294,1,3468.7,3468.7,,0,0,1.0,356,0.0,0.0
QNDG11035807710912,1,3231.43,3231.43,,1,0,1.0,156,0.0,1.0
QNFA50255130999629,1,3997.35,3997.35,,0,0,1.0,31,0.0,0.0
QNFQ72031954196664,1,2117.92,2117.92,,0,0,0.0,406,0.0,0.0
QNHO08553606223063,1,1628.62,1628.62,,0,0,0.0,356,0.0,0.0
QNMB88232351139522,1,749.98,749.98,,1,0,0.0,39,0.0,1.0
QNQO32071811694418,1,1559.06,1559.06,,0,0,0.0,405,0.0,0.0
QNRN67756469836332,1,1473.79,1473.79,,1,0,0.0,269,0.0,1.0
QNTU18660709419572,1,809.84,809.84,,0,0,1.0,285,0.0,0.0
QNTW56134408833183,1,3638.9,3638.9,,0,0,1.0,333,0.0,0.0
QNUH07078101012448,1,3072.46,3072.46,,0,0,0.0,262,0.0,0.0
QOAW17086715207710,1,2046.8,2046.8,,0,0,0.0,471,0.0,0.0
QOBO41420134984382,1,3097.79,3097.79,,0,0,1.0,101,0.0,0.0
QODL64783703175438,1,3954.75,3954.75,,0,0,0.0,172,0.0,0.0
QOIS71512954589385,1,665.21,665.21,,0,0,1.0,296,0.0,0.0
QOMO98976443312547,1,2487.79,2487.79,,0,0,1.0,330,0.0,0.0
QOQT89168317151114,1,1734.07,1734.07,,0,0,1.0,308,0.0,0.0
QOVW65964718175340,1,3823.6,3823.6,,0,0,0.0,268,0.0,0.0
QOZJ89557131984449,1,413.94,413.94,,1,0,0.0,66,0.0,1.0
QOZY07152386767382,1,4012.16,4012.16,,1,0,0.0,310,0.0,1.0
QPAG68830048379363,1,4753.02,4753.02,,0,0,1.0,213,0.0,0.0
QPBS79154220583283,1,2622.73,2622.73,,1,0,1.0,308,0.0,1.0
QPHB45194558681734,1,2252.62,2252.62,,0,0,0.0,59,0.0,0.0
QPIY22338444611795,1,3404.63,3404.63,,0,0,0.0,274,0.0,0.0
QPJP82563432510110,1,1476.27,1476.27,,1,0,0.0,94,0.0,1.0
QPTB25912046372162,1,3279.27,3279.27,,0,0,0.0,353,0.0,0.0
QPTR17361885752452,1,2587.45,2587.45,,1,0,0.0,114,0.0,1.0
QPXJ02234614466276,1,168.42,168.42,,0,0,1.0,86,0.0,0.0
QQFT31448794769325,1,1922.16,1922.16,,1,0,0.0,152,0.0,1.0
QQHN60798334083378,1,4401.22,4401.22,,0,0,1.0,270,0.0,0.0
QQII37066187564672,1,2471.51,2471.51,,1,0,0.0,189,0.0,1.0
QQMQ48786382469871,1,1551.04,1551.04,,1,0,0.0,150,0.0,1.0
QQPF63492122339982,1,1024.09,1024.09,,1,0,1.0,20,0.0,1.0
QQRZ95920851512286,1,3013.93,3013.93,,0,0,0.0,153,0.0,0.0
QQWX09320796448175,1,318.99,318.99,,0,0,1.0,216,0.0,0.0
QQZU75257687526437,1,4261.15,4261.15,,0,0,1.0,264,0.0,0.0
QRAK95155674642273,1,1057.47,1057.47,,1,0,1.0,136,0.0,1.0
QRAN90438911482199,1,2440.03,2440.03,,1,0,1.0,294,0.0,1.0
QRDR93046163881687,1,1281.32,1281.32,,0,0,0.0,143,0.0,0.0
QRDS39271918993819,1,3916.02,3916.02,,0,0,0.0,248,0.0,0.0
QREV84427180455912,1,3350.87,3350.87,,0,0,0.0,319,0.0,0.0
QRHM70097418868287,1,2785.21,2785.21,,0,0,1.0,122,0.0,0.0
QRHW12497736772443,1,791.26,791.26,,0,0,0.0,47,0.0,0.0
QRKK87552452961514,1,2810.45,2810.45,,0,0,0.0,276,0.0,0.0
QRNJ06756020801929,1,379.95,379.95,,0,0,0.0,97,0.0,0.0
QRTA66505655340026,1,2985.29,2985.29,,0,0,0.0,177,0.0,0.0
QRVI27169656455392,1,3671.71,3671.71,,0,0,1.0,161,0.0,0.0
QRXH13066712378689,1,4414.1,4414.1,,0,0,0.0,114,0.0,0.0
QRYI98745513587271,1,3454.59,3454.59,,0,0,1.0,470,0.0,0.0
QRZS90580814033405,1,2297.28,2297.28,,1,0,1.0,211,0.0,1.0
QSDZ55939897751425,1,4882.65,4882.65,,1,0,1.0,269,0.0,1.0
QSGY77070507095062,1,2418.6,2418.6,,0,0,1.0,374,0.0,0.0
QSHA28405218505608,1,1523.03,1523.03,,0,0,0.0,158,0.0,0.0
QSHS42596237411121,1,4654.66,4654.66,,0,0,1.0,3,0.0,0.0
QSSF55394607429907,1,1856.0,1856.0,,1,0,1.0,143,0.0,1.0
QSTA20777308815302,1,1681.48,1681.48,,1,0,1.0,108,0.0,1.0
QSTJ70990699818923,1,2862.35,2862.35,,0,0,1.0,406,0.0,0.0
QSVV21769603834786,1,51.378,51.378,,0,0,1.0,304,0.0,0.0
QSXD19925692476883,1,580.29,580.29,,0,0,0.0,19,0.0,0.0
QSZD02087402899365,1,933.76,933.76,,1,0,1.0,436,0.0,1.0
QTAD75017754750316,1,2248.77,2248.77,,0,0,0.0,159,0.0,0.0
QTGW29865366145018,1,1118.48,1118.48,,0,0,1.0,456,0.0,0.0
QTNA10528227534958,1,3623.36,3623.36,,0,0,0.0,197,0.0,0.0
QTRV59321359618307,1,4532.18,4532.18,,0,0,0.0,178,0.0,0.0
QTVQ99242803108461,1,1772.5,1772.5,,0,0,1.0,341,0.0,0.0
QUGG69195717830030,1,4908.47,4908.47,,0,0,1.0,343,0.0,0.0
QUJD78679393693949,1,3247.41,3247.41,,1,0,0.0,358,0.0,1.0
QUMI35716170297272,1,1467.7,1467.7,,0,0,1.0,416,0.0,0.0
QUNF04378815814108,1,519.15,519.15,,1,0,0.0,50,0.0,1.0
QUNL60022957034935,1,2296.31,2296.31,,0,0,1.0,339,0.0,0.0
QUPW00251882816025,1,349.04,349.04,,0,0,1.0,77,0.0,0.0
QUTO98877544584741,1,1752.35,1752.35,,0,0,1.0,385,0.0,0.0
QUTV87610814356140,1,2474.41,2474.41,,0,0,1.0,77,0.0,0.0
QUYS41843368750926,1,2760.64,2760.64,,1,0,1.0,305,0.0,1.0
QVBZ10999734829045,1,152.18,152.18,,0,0,0.0,217,0.0,0.0
QVEK42771855168770,1,955.11,955.11,,0,0,1.0,6,0.0,0.0
QVIS52540035188934,1,362.86,362.86,,0,0,1.0,270,0.0,0.0
QVKX29799349657758,1,1642.33,1642.33,,1,0,1.0,387,0.0,1.0
QVNE18531112817790,1,870.05,870.05,,1,0,1.0,242,0.0,1.0
QVOI85315996460872,1,4507.41,4507.41,,0,0,1.0,357,0.0,0.0
QVTU91723528815136,1,795.09,795.09,,0,0,0.0,498,0.0,0.0
QVZE54805759502424,1,203.94,203.94,,1,0,0.0,45,0.0,1.0
QVZH03253695255876,1,4476.12,4476.12,,1,0,1.0,291,0.0,1.0
QWFL72323007086186,1,2801.45,2801.45,,1,0,0.0,194,0.0,1.0
QWGU42900249278523,1,2556.57,2556.57,,1,0,1.0,396,0.0,1.0
QWIE09418444620424,1,1527.39,1527.39,,0,0,0.0,443,0.0,0.0
QWIT20317591450909,1,831.8,831.8,,1,0,0.0,394,0.0,1.0
QWRA58877968076879,1,4822.35,4822.35,,0,0,1.0,100,0.0,0.0
QXAI42877383638164,1,2445.22,2445.22,,1,0,1.0,343,0.0,1.0
QXEY23822353755727,1,4735.85,4735.85,,1,0,1.0,345,0.0,1.0
QXFE48971470675965,1,3988.44,3988.44,,1,0,1.0,93,0.0,1.0
QXGC93465027586034,1,3572.14,3572.14,,0,0,0.0,135,0.0,0.0
QXGX81674289540584,1,3173.3,3173.3,,0,0,0.0,346,0.0,0.0
QXIT65385194056845,1,605.81,605.81,,0,0,1.0,432,0.0,0.0
QXLL94079923045323,1,4958.134399999999,4958.134399999999,,1,0,1.0,380,0.0,1.0
QXZZ09420796199097,1,4943.39,4943.39,,0,0,0.0,157,0.0,0.0
QYAB47202888239797,1,3318.46,3318.46,,1,0,1.0,497,0.0,1.0
QYAR42740628285072,1,4572.08,4572.08,,0,0,0.0,96,0.0,0.0
QYIY37714034454595,1,2672.39,2672.39,,0,0,1.0,472,0.0,0.0
QYNG59412307567453,1,3877.11,3877.11,,1,0,1.0,259,0.0,1.0
QYOC56596957945759,1,2433.92,2433.92,,1,0,0.0,485,0.0,1.0
QYTS95145498367146,1,882.6,882.6,,0,0,0.0,444,0.0,0.0
QYUC49006663225816,1,903.64,903.64,,0,0,0.0,124,0.0,0.0
QZGJ87525604899246,1,4708.22,4708.22,,0,0,0.0,484,0.0,0.0
QZWT70640137489678,1,3414.88,3414.88,,0,0,0.0,232,0.0,0.0
RAAZ92053650456869,1,2971.06,2971.06,,1,0,1.0,170,0.0,1.0
RABI36475846648674,1,1191.46,1191.46,,0,0,0.0,87,0.0,0.0
RADM93476912377939,1,3820.46,3820.46,,1,0,1.0,286,0.0,1.0
RAEM52951646933356,1,2069.17,2069.17,,1,0,1.0,112,0.0,1.0
RAGD96885359135826,1,3524.62,3524.62,,0,0,0.0,212,0.0,0.0
RAIJ35835100670760,1,2619.68,2619.68,,0,0,1.0,326,0.0,0.0
RAKK55727738264609,1,4238.23,4238.23,,1,0,0.0,171,0.0,1.0
RAKU74987584024938,1,2404.45,2404.45,,0,0,0.0,246,0.0,0.0
RALV70237718430192,1,4565.08,4565.08,,0,0,0.0,333,0.0,0.0
RANS19612766208082,1,3259.29,3259.29,,1,0,0.0,301,0.0,1.0
RAPH66497069599019,1,4958.134399999999,4958.134399999999,,0,0,0.0,2,0.0,0.0
RAWA33833673614047,1,4353.05,4353.05,,0,0,1.0,8,0.0,0.0
RAWI95660356238025,1,891.21,891.21,,0,0,1.0,54,0.0,0.0
RBDT38895311543978,1,4348.75,4348.75,,1,0,0.0,206,0.0,1.0
RBFH84876144433736,1,919.31,919.31,,0,0,1.0,162,0.0,0.0
RBIT87620938373965,1,349.75,349.75,,1,0,0.0,331,0.0,1.0
RBMX19499913650551,1,400.73,400.73,,1,0,0.0,104,0.0,1.0
RBOF96618084388168,1,469.67,469.67,,0,0,1.0,196,0.0,0.0
RBPP22441463327884,1,181.45,181.45,,0,0,1.0,445,0.0,0.0
RBSZ95224275617372,1,1135.08,1135.08,,0,0,0.0,394,0.0,0.0
RBYP80538338569329,1,2291.11,2291.11,,0,0,1.0,220,0.0,0.0
RCAU79649673794577,1,3894.24,3894.24,,1,0,0.0,127,0.0,1.0
RCCA50147642789615,1,4958.134399999999,4958.134399999999,,0,0,1.0,379,0.0,0.0
RCFS16350496026676,1,789.5,789.5,,1,0,0.0,9,0.0,1.0
RCGI10290616918536,1,1838.58,1838.58,,1,0,1.0,462,0.0,1.0
RCHQ05732136788645,1,4945.55,4945.55,,1,0,0.0,434,0.0,1.0
RCHS14203756941431,1,366.57,366.57,,1,0,0.0,321,0.0,1.0
RCIH65972397661054,1,3023.99,3023.99,,1,0,0.0,314,0.0,1.0
RCNQ78332621003858,1,3747.23,3747.23,,0,0,1.0,366,0.0,0.0
RCWS87088407553805,1,585.62,585.62,,0,0,0.0,159,0.0,0.0
RCYN92239766215415,1,4478.03,4478.03,,1,0,0.0,114,0.0,1.0
RDDN49024838966536,1,2082.2,2082.2,,0,0,1.0,70,0.0,0.0
RDQR96672718508146,1,2815.36,2815.36,,0,0,1.0,362,0.0,0.0
RDSZ20509163392362,1,4803.51,4803.51,,0,0,1.0,385,0.0,0.0
RDTP48846748223286,1,4392.99,4392.99,,1,0,1.0,80,0.0,1.0
RDWI76222147119526,1,2415.9,2415.9,,0,0,0.0,303,0.0,0.0
RDYL48361153833664,1,3895.81,3895.81,,0,0,0.0,22,0.0,0.0
RDZR00660567721360,1,3899.47,3899.47,,1,0,0.0,473,0.0,1.0
REEQ37742705498578,1,2525.22,2525.22,,0,0,0.0,53,0.0,0.0
REEV67312343888048,1,703.19,703.19,,1,0,1.0,407,0.0,1.0
REHG44304714272051,1,308.2,308.2,,0,0,0.0,120,0.0,0.0
REJA84752835999400,1,1273.62,1273.62,,0,0,1.0,481,0.0,0.0
RELC10318672075914,1,539.55,539.55,,1,0,1.0,46,0.0,1.0
RENW53371708649426,1,2878.12,2878.12,,0,0,0.0,85,0.0,0.0
REPQ15758498755281,1,3189.69,3189.69,,1,0,1.0,387,0.0,1.0
RFCR24468216362970,1,3936.02,3936.02,,0,0,0.0,476,0.0,0.0
RFGT73278602849635,1,2075.14,2075.14,,0,0,0.0,18,0.0,0.0
RFLV58825562965754,1,2857.36,2857.36,,0,0,0.0,312,0.0,0.0
RFNS17768293844013,1,4520.12,4520.12,,0,0,1.0,328,0.0,0.0
RFQY12479666783031,1,4003.25,4003.25,,1,0,0.0,311,0.0,1.0
RFYF50538653123584,1,1915.52,1915.52,,0,0,0.0,496,0.0,0.0
RFZR15278730486251,1,4154.5,4154.5,,0,0,1.0,231,0.0,0.0
RGDS34891800381463,1,308.82,308.82,,0,0,1.0,251,0.0,0.0
RGOU74354047625395,1,1517.59,1517.59,,1,0,0.0,232,0.0,1.0
RGQI88763802076123,1,1171.64,1171.64,,0,0,1.0,252,0.0,0.0
RGSP67388724616303,1,365.02,365.02,,0,0,1.0,484,0.0,0.0
RGSW05370137607203,1,1001.29,1001.29,,0,0,0.0,369,0.0,0.0
RGVC14506453349569,1,2260.79,2260.79,,0,0,0.0,375,0.0,0.0
RGWG40179194455766,1,3256.59,3256.59,,0,0,1.0,460,0.0,0.0
RGWN16228794731109,1,4028.6,4028.6,,0,0,0.0,133,0.0,0.0
RHAV78490824560943,1,3619.28,3619.28,,0,0,1.0,425,0.0,0.0
RHJB21104549804606,1,529.05,529.05,,0,0,1.0,238,0.0,0.0
RHMS15737671052987,1,682.64,682.64,,0,0,0.0,59,0.0,0.0
RHWI58192048770676,1,3127.16,3127.16,,0,0,0.0,356,0.0,0.0
RHXR50833271045351,1,1093.06,1093.06,,1,0,0.0,0,0.0,1.0
RIEN78617840548512,1,4501.09,4501.09,,0,0,0.0,239,0.0,0.0
RIKL54562321791401,1,2754.6,2754.6,,0,0,1.0,14,0.0,0.0
RIMK50636985167655,1,2294.95,2294.95,,0,0,1.0,455,0.0,0.0
RIMW24068375945870,1,1234.64,1234.64,,1,0,1.0,219,0.0,1.0
RIPC29618033242605,1,4309.05,4309.05,,0,0,1.0,32,0.0,0.0
RIQH63917013898810,1,1296.95,1296.95,,1,0,0.0,355,0.0,1.0
RISG91782640834443,1,51.378,51.378,,0,0,0.0,229,0.0,0.0
RJEL07966997842001,1,1502.45,1502.45,,0,0,0.0,274,0.0,0.0
