Account_Number,last_txn_date,frequency,monetary,avg_monetary,customer_age,customer_income,account_balance,recency_days,txn_count,total_spend,avg_spend,std_spend,failed_txn_count,online_txn_count,Discount_Applied_mean,Loyalty_Points_Earned_sum,online_txn_ratio,failed_txn_ratio,loan_amount,loan_term,loan_purpose,risk_score,default_flag
LBRF90385698028440,2023-03-17 20:37:40,1,414.27,414.27,61,91984.36,9355.7,674,1,414.27,414.27,,0,0,0.0,86,0.0,0.0,332017,60,Business,0.028502259762157246,0
LBWJ16275020922521,2024-07-14 17:54:52,1,4940.83,4940.83,41,69965.27,12290.23,189,1,4940.83,4940.83,,0,0,0.0,83,0.0,0.0,1790687,36,Education,0.21686045410659274,0
LBYC22915353759271,2023-02-21 14:29:42,1,4367.96,4367.96,21,52716.13,14092.5,698,1,4367.96,4367.96,,0,0,1.0,46,0.0,0.0,1985090,48,Home,0.320206082789877,0
LBZR34840362899554,2024-08-13 16:21:07,1,3709.72,3709.72,32,119646.37,11553.36,159,1,3709.72,3709.72,,1,0,0.0,199,0.0,1.0,795182,36,Personal,0.05880349694014328,0
LCBZ04601041313555,2023-09-30 17:35:45,1,4117.58,4117.58,36,48029.57,17027.35,477,1,4117.58,4117.58,,0,0,0.0,112,0.0,0.0,466978,24,Home,0.0808784840332737,0
LCEM54737042141523,2024-08-01 01:24:12,1,535.15,535.15,28,83843.7,6215.05,172,1,535.15,535.15,,1,0,1.0,191,0.0,1.0,1083316,24,Home,0.11256257052161667,0
LCFT11647924642998,2023-12-20 21:26:01,1,816.7,816.7,51,73686.53,13271.16,396,1,816.7,816.7,,0,0,1.0,436,0.0,0.0,674771,12,Education,0.07603484663773043,0
LCJK20580286060480,2023-10-10 19:14:07,1,1378.7,1378.7,46,139380.52,4811.12,467,1,1378.7,1378.7,,0,0,1.0,194,0.0,0.0,1632460,12,Business,0.09792567498800918,0
LCLQ48882581202725,2023-03-28 04:39:29,1,213.92,213.92,49,113158.23,1648.75,664,1,213.92,213.92,,0,0,0.0,229,0.0,0.0,1730403,24,Home,0.12859526107842986,0
LCNX41195564091969,2024-05-06 06:09:11,1,2824.14,2824.14,19,146966.38,258.1616,259,1,2824.14,2824.14,,1,0,1.0,349,0.0,1.0,592601,60,Vehicle,0.03640821640570503,0
LCNZ28026142284746,2023-03-23 14:44:44,1,724.66,724.66,44,62013.05,4635.81,668,1,724.66,724.66,,0,0,1.0,441,0.0,0.0,1998183,60,Education,0.2736476105771817,0
LCTS01026334922777,2023-04-10 20:42:37,1,285.29,285.29,25,146291.26,12870.83,650,1,285.29,285.29,,0,0,0.0,154,0.0,0.0,1820485,48,Vehicle,0.1041973521182573,0
LCTY48454225955133,2023-05-14 06:09:00,1,1847.71,1847.71,26,116994.64,14507.47,617,1,1847.71,1847.71,,0,0,1.0,196,0.0,0.0,1213490,12,Education,0.08644403043578638,0
LCVJ20259364502823,2024-06-01 01:35:37,1,4731.58,4731.58,69,138960.62,9486.14,233,1,4731.58,4731.58,,0,0,1.0,3,0.0,0.0,597993,48,Vehicle,0.03444703687124941,0
LCVN17240539477231,2024-08-23 08:31:58,1,4150.32,4150.32,58,137269.81,5956.62,150,1,4150.32,4150.32,,0,0,1.0,220,0.0,0.0,2251044,12,Vehicle,0.13807831904549198,0
LCWE53892187851935,2023-02-23 06:10:40,1,2647.93,2647.93,57,80938.3,9705.27,697,1,2647.93,2647.93,,0,0,1.0,447,0.0,0.0,1362743,24,Home,0.14183142720131053,1
LDFI76400068758682,2023-06-25 21:17:18,1,4671.57,4671.57,47,134157.84,9128.92,574,1,4671.57,4671.57,,1,0,1.0,51,0.0,1.0,1289444,60,Home,0.08420975237987395,0
LDIQ26827256393009,2023-04-04 10:12:40,1,2760.21,2760.21,70,57630.88,16951.96,657,1,2760.21,2760.21,,0,0,0.0,135,0.0,0.0,1977205,60,Education,0.2915205597221126,0
LDXQ66940865424382,2024-11-03 20:07:46,1,1646.15,1646.15,28,123440.56,12193.24,77,1,1646.15,1646.15,,0,0,1.0,456,0.0,0.0,154195,24,Business,0.007660421272325832,0
LEGI84171932257177,2023-08-23 00:36:07,1,4060.4,4060.4,46,148072.87,8039.05,516,1,4060.4,4060.4,,0,0,1.0,56,0.0,0.0,1132424,48,Home,0.06310159210145982,0
LEIB55897235919988,2024-11-13 10:11:40,1,480.73,480.73,68,106291.4,10583.15,68,1,480.73,480.73,,0,0,1.0,156,0.0,0.0,982883,48,Home,0.0757568803711802,0
LEKW39125525003089,2023-11-28 20:19:50,1,1850.33,1850.33,60,81598.44,463.61,418,1,1850.33,1850.33,,1,0,0.0,408,0.0,1.0,1388486,36,Personal,0.14765137446380966,0
LEQF26195490294849,2024-01-09 14:08:19,1,3468.1,3468.1,28,23883.39,18014.29,376,1,3468.1,3468.1,,1,0,0.0,209,0.0,1.0,1076630,12,Home,0.38807446129474965,0
LETL06354167853044,2023-01-30 18:48:27,1,3115.66,3115.66,21,93458.78,18427.44,720,1,3115.66,3115.66,,1,0,1.0,498,0.0,1.0,2215251,48,Business,0.20494371689152485,0
LEVK64060564329008,2023-12-26 00:03:33,1,62.11,62.11,31,121309.82,16968.36,391,1,62.11,62.11,,0,0,0.0,265,0.0,0.0,1527852,24,Personal,0.1054856149317784,1
LEWC96263355643436,2024-09-02 15:12:38,1,2430.78,2430.78,45,64890.72,4452.28,139,1,2430.78,2430.78,,1,0,0.0,75,0.0,1.0,1770023,48,Vehicle,0.23556410718687207,0
LFOF59783367408912,2023-08-27 14:37:02,1,3878.69,3878.69,36,115768.21,13938.74,511,1,3878.69,3878.69,,1,0,1.0,197,0.0,1.0,536275,60,Vehicle,0.04154967545937286,0
LFQW59947576379829,2024-08-26 20:31:10,1,1844.95,1844.95,34,28060.4,10970.52,146,1,1844.95,1844.95,,0,0,0.0,205,0.0,0.0,348871,12,Personal,0.104096689396389,0
LGIF54228803260297,2023-01-30 13:27:45,1,1625.94,1625.94,70,81213.79,17013.06,720,1,1625.94,1625.94,,1,0,1.0,34,0.0,1.0,1207655,36,Personal,0.1292647329503198,1
LGJU93096663491660,2023-04-15 03:18:05,1,3595.24,3595.24,42,33087.86,9888.77,646,1,3595.24,3595.24,,0,0,0.0,280,0.0,0.0,1344929,12,Personal,0.3458282225713632,1
LGPV22783929025324,2024-08-13 02:46:39,1,4758.55,4758.55,56,46641.0,16143.08,160,1,4758.55,4758.55,,0,0,1.0,492,0.0,0.0,1293294,60,Education,0.2351488843953753,0
LGVV37746040672007,2024-02-11 12:00:14,1,1329.68,1329.68,28,33260.92,2764.17,344,1,1329.68,1329.68,,0,0,0.0,77,0.0,0.0,2076683,60,Business,0.5325084147672048,0
LGXM19773173946248,2025-01-20 09:44:30,1,1700.87,1700.87,65,120675.87,8281.37,0,1,1700.87,1700.87,,1,0,0.0,224,0.0,1.0,946816,60,Business,0.06479959646008836,0
LHBA62212242767746,2024-12-01 11:43:40,1,2579.68,2579.68,64,115983.01,11640.15,50,1,2579.68,2579.68,,0,0,1.0,108,0.0,0.0,2464802,60,Vehicle,0.177751538427805,0
LHCI34220704310772,2024-03-23 00:40:59,1,4331.06,4331.06,28,96389.36,15705.32,303,1,4331.06,4331.06,,1,0,1.0,439,0.0,1.0,493031,24,Vehicle,0.04568510541124617,0
LHEA89532638902199,2025-01-17 19:42:42,1,4845.14,4845.14,53,36250.95,5633.78,2,1,4845.14,4845.14,,1,0,0.0,297,0.0,1.0,1140668,36,Vehicle,0.2672616455593608,0
LHEW42566009805783,2024-11-02 11:15:18,1,3426.53,3426.53,27,118548.26,2901.09,79,1,3426.53,3426.53,,1,0,1.0,464,0.0,1.0,2300041,60,Home,0.16756815525483634,0
LHHS98242662177580,2023-12-06 09:56:42,1,3663.14,3663.14,32,108538.62,19209.63,411,1,3663.14,3663.14,,0,0,0.0,377,0.0,0.0,2322158,60,Vehicle,0.18088367162405528,0
LIEG11262574894667,2023-06-02 16:15:50,1,1092.85,1092.85,21,116046.99,9868.69,597,1,1092.85,1092.85,,1,0,1.0,436,0.0,1.0,1835516,48,Personal,0.13737838363536234,0
LISM60702873723805,2024-12-11 04:32:38,1,3268.6,3268.6,53,138384.98,13035.46,40,1,3268.6,3268.6,,1,0,0.0,431,0.0,1.0,1366189,36,Vehicle,0.08406586857523524,0
LIYC83378814742507,2024-09-19 08:30:47,1,3228.07,3228.07,30,69395.6,8366.62,123,1,3228.07,3228.07,,1,0,1.0,421,0.0,1.0,340998,12,Personal,0.04396137371928654,0
LIZF04123190577204,2023-11-08 16:38:21,1,469.8,469.8,55,120194.29,6468.76,438,1,469.8,469.8,,0,0,1.0,398,0.0,0.0,711616,36,Education,0.04830309570100943,0
LIZX11847629749497,2024-09-29 10:36:48,1,4440.71,4440.71,63,76374.59,18468.47,113,1,4440.71,4440.71,,1,0,0.0,3,0.0,1.0,1878022,36,Home,0.21253983032873955,0
LJEV84251119035940,2023-06-18 07:41:11,1,4668.83,4668.83,34,66858.09,4964.38,582,1,4668.83,4668.83,,0,0,0.0,415,0.0,0.0,2223408,36,Home,0.28250407948470835,0
LJIK27861095472874,2024-12-22 00:47:16,1,321.02,321.02,37,98666.92,6470.64,29,1,321.02,321.02,,1,0,0.0,167,0.0,1.0,1459854,60,Business,0.1257249022624289,0
LJMF11670062082124,2024-11-15 04:26:02,1,2061.49,2061.49,30,55905.33,303.89,66,1,2061.49,2061.49,,1,0,1.0,157,0.0,1.0,231360,60,Education,0.03617536848219857,0
LJND30873089720738,2024-07-07 10:47:03,1,3738.67,3738.67,35,41141.23,18639.19,197,1,3738.67,3738.67,,0,0,0.0,5,0.0,0.0,2494026,24,Personal,0.5169607442037061,0
LJRC85133117860577,2025-01-11 01:19:14,1,1901.57,1901.57,55,110146.0,1185.95,9,1,1901.57,1901.57,,0,0,1.0,292,0.0,0.0,1388106,12,Education,0.10169671323054649,0
LKAE69450583607228,2023-10-23 10:22:16,1,3611.58,3611.58,50,39076.36,1637.51,455,1,3611.58,3611.58,,0,0,1.0,406,0.0,0.0,1341210,48,Home,0.291644211431634,0
LKCX26764494363270,2023-08-17 05:25:54,1,1376.4,1376.4,40,94098.09,12199.7,522,1,1376.4,1376.4,,1,0,0.0,401,0.0,1.0,983688,36,Personal,0.09142756334356612,0
LKHF05285155013524,2024-02-15 22:46:36,1,1856.67,1856.67,54,72835.8,1607.27,339,1,1856.67,1856.67,,0,0,0.0,306,0.0,0.0,2180939,12,Education,0.2541244138768331,1
LKKC84955296435221,2023-06-16 13:28:18,1,4054.46,4054.46,19,51758.36,15092.74,583,1,4054.46,4054.46,,0,0,0.0,163,0.0,0.0,1551584,12,Home,0.25441623934497226,0
LKQA62475552672036,2024-08-06 05:33:35,1,3039.83,3039.83,62,46923.18,6864.33,167,1,3039.83,3039.83,,1,0,0.0,76,0.0,1.0,1919059,24,Personal,0.3522630868558168,0
LKQA99613273034615,2024-08-15 11:24:02,1,1106.1,1106.1,20,31682.08,15229.59,158,1,1106.1,1106.1,,1,0,1.0,366,0.0,1.0,361955,48,Personal,0.09974264766718591,0
LKQY61333305613111,2023-02-04 19:55:45,1,574.55,574.55,56,143988.71,17095.72,715,1,574.55,574.55,,0,0,0.0,440,0.0,0.0,2177599,36,Home,0.12715193420669074,1
LKUQ82348118082938,2023-05-11 08:11:34,1,1512.31,1512.31,29,82267.08,8077.88,620,1,1512.31,1512.31,,0,0,1.0,146,0.0,0.0,2275198,48,Personal,0.23453030941576394,0
LKVA14570040173375,2023-11-09 19:33:06,1,4142.12,4142.12,60,98746.0,11567.03,437,1,4142.12,4142.12,,0,0,0.0,367,0.0,0.0,789290,24,Home,0.06606057970616003,0
LLAJ93578141277015,2024-03-27 23:05:41,1,966.6,966.6,65,124234.1,9463.2,298,1,966.6,966.6,,0,0,0.0,423,0.0,0.0,1615070,60,Vehicle,0.10896064824505632,1
LLGX16650434484661,2024-02-06 22:08:00,1,3525.89,3525.89,69,139369.47,17959.75,348,1,3525.89,3525.89,,1,0,0.0,491,0.0,1.0,691147,12,Vehicle,0.04434955912713634,0
LLIU70142950336936,2025-01-02 19:44:55,1,4154.11,4154.11,19,124580.1,2965.08,17,1,4154.11,4154.11,,0,0,1.0,482,0.0,0.0,238490,36,Personal,0.01050384321133814,0
LLKE74216919575941,2023-09-28 16:16:01,1,2706.14,2706.14,33,124265.35,17014.13,479,1,2706.14,2706.14,,0,0,1.0,176,0.0,0.0,554409,60,Personal,0.03580214829222372,0
LLQF14770920711523,2024-03-22 10:57:30,1,1601.95,1601.95,34,58042.64,11200.66,304,1,1601.95,1601.95,,0,0,0.0,413,0.0,0.0,566595,24,Home,0.08121278964715149,0
LLUV01219914995253,2024-08-27 14:39:49,1,745.26,745.26,18,38235.43,11121.38,145,1,745.26,745.26,,0,0,0.0,286,0.0,0.0,713689,48,Personal,0.1574983245479151,0
LLVZ03718196247665,2023-06-10 20:41:25,1,343.0,343.0,39,82477.71,14433.15,589,1,343.0,343.0,,1,0,0.0,35,0.0,1.0,2313089,12,Business,0.24214528122768517,0
LMDA07260768516406,2024-11-05 02:50:30,1,3920.02,3920.02,26,84278.92,12031.1,76,1,3920.02,3920.02,,0,0,1.0,347,0.0,0.0,1145426,36,Vehicle,0.11335467411381339,0
LMEI43762920665456,2024-09-18 03:50:12,1,4879.23,4879.23,35,85221.65,8346.79,124,1,4879.23,4879.23,,0,0,0.0,301,0.0,0.0,293306,60,Personal,0.027064467894756486,0
LMGS48742243490934,2023-10-06 14:56:01,1,2524.28,2524.28,26,85217.24,2212.8,471,1,2524.28,2524.28,,0,0,0.0,44,0.0,0.0,2376133,60,Personal,0.23647534017000005,1
LMHB82924828732107,2024-08-13 20:08:03,1,3800.59,3800.59,40,21273.8512,16267.71,159,1,3800.59,3800.59,,0,0,1.0,281,0.0,0.0,1789461,12,Education,0.7182379195492138,0
LMJY23041202706159,2023-02-13 13:38:23,1,3545.38,3545.38,43,58719.58,11980.15,706,1,3545.38,3545.38,,1,0,0.0,359,0.0,1.0,2200224,48,Personal,0.32289540355915614,0
LMKE27192680750096,2025-01-18 23:21:04,1,2010.78,2010.78,33,113469.12,3282.28,1,1,2010.78,2010.78,,1,0,1.0,77,0.0,1.0,1576322,24,Business,0.11664951744736149,0
LMLC39072674533962,2023-04-17 07:07:06,1,2863.49,2863.49,52,44689.4,3236.06,644,1,2863.49,2863.49,,0,0,1.0,356,0.0,0.0,1121860,48,Vehicle,0.21265664748193808,0
LMNG86233884101795,2023-08-10 08:28:00,1,3937.6,3937.6,55,41409.69,1763.39,529,1,3937.6,3937.6,,0,0,0.0,455,0.0,0.0,2077410,48,Education,0.4273953070363079,1
LMRL66706362198655,2024-03-31 04:57:30,1,4524.67,4524.67,60,94704.29,19781.6228,295,1,4524.67,4524.67,,1,0,1.0,286,0.0,1.0,2230521,48,Home,0.20365435083998187,0
LMTI80450735674809,2023-11-16 04:37:00,1,4958.134399999999,4958.134399999999,19,84397.98,1611.46,431,1,4958.134399999999,4958.134399999999,,0,0,0.0,130,0.0,0.0,861554,12,Home,0.08503900486794555,0
LMUO61125842330080,2024-05-11 00:40:45,1,3773.46,3773.46,21,88339.68,13824.1,254,1,3773.46,3773.46,,0,0,0.0,322,0.0,0.0,637100,12,Vehicle,0.05936732087862344,0
LMVS64113507649967,2024-10-11 17:25:19,1,700.48,700.48,58,103742.13,13414.87,100,1,700.48,700.48,,1,0,0.0,181,0.0,1.0,2431732,24,Home,0.20269217712800747,0
LNDI65344200421867,2023-07-04 12:46:31,1,4900.24,4900.24,49,36558.88,337.19,565,1,4900.24,4900.24,,0,0,0.0,485,0.0,0.0,1927971,48,Business,0.44940267564999686,0
LNHN88646504569606,2024-02-26 10:29:28,1,2584.94,2584.94,32,75638.79,258.23,329,1,2584.94,2584.94,,1,0,1.0,293,0.0,1.0,819097,12,Personal,0.0946419964186273,0
LNIM67667491348169,2024-05-16 18:46:19,1,3482.37,3482.37,24,79334.44,3835.7,248,1,3482.37,3482.37,,0,0,0.0,116,0.0,0.0,2399316,24,Vehicle,0.2566935779919428,1
LNKH00022750936047,2023-02-10 11:15:06,1,2580.49,2580.49,18,45620.29,7641.6,710,1,2580.49,2580.49,,0,0,0.0,491,0.0,0.0,1386921,24,Education,0.25804786309619104,1
LNPG57756942984104,2023-11-03 03:23:09,1,3312.82,3312.82,42,76729.0,14258.93,444,1,3312.82,3312.82,,1,0,1.0,211,0.0,1.0,2297939,48,Personal,0.25845601222804115,0
LNPU07702147455014,2023-09-17 11:42:18,1,2299.55,2299.55,53,114886.5,2676.63,491,1,2299.55,2299.55,,0,0,1.0,369,0.0,0.0,210381,36,Home,0.013266240287763797,0
LNRV25832014354563,2023-02-09 13:27:19,1,2690.36,2690.36,67,50604.83,17428.84,710,1,2690.36,2690.36,,1,0,1.0,37,0.0,1.0,1769014,48,Home,0.30136712153514517,0
LNVY74068735445345,2024-12-09 09:51:44,1,2924.88,2924.88,43,146099.64,9961.99,42,1,2924.88,2924.88,,1,0,0.0,499,0.0,1.0,1627969,36,Education,0.09504647204748384,0
LNYJ15330706667063,2024-05-11 09:06:47,1,3302.76,3302.76,23,103089.19,1327.12,254,1,3302.76,3302.76,,0,0,1.0,100,0.0,0.0,954098,24,Business,0.07687269955158717,0
LOBC65276136814980,2024-06-19 01:22:09,1,2939.92,2939.92,41,95224.79,13462.33,215,1,2939.92,2939.92,,1,0,0.0,302,0.0,1.0,1455568,12,Education,0.13282512265046117,0
LOBU39438040325376,2023-05-19 00:16:01,1,4298.88,4298.88,54,83922.03,19700.87,612,1,4298.88,4298.88,,0,0,1.0,56,0.0,0.0,118920,60,Vehicle,0.009717590371992602,0
LOFR57595828190221,2024-12-17 15:01:59,1,1898.05,1898.05,28,96195.72,6463.36,33,1,1898.05,1898.05,,0,0,1.0,151,0.0,0.0,880051,24,Education,0.07324676524617703,0
LOKI10031699621392,2024-08-16 10:28:35,1,1697.0,1697.0,51,109134.82,15353.45,157,1,1697.0,1697.0,,0,0,0.0,130,0.0,0.0,2154683,12,Home,0.16673432944014377,0
LOLH04537074713143,2023-05-17 08:06:04,1,2982.63,2982.63,50,141624.12,16598.02,614,1,2982.63,2982.63,,1,0,1.0,134,0.0,1.0,1761672,24,Business,0.10843688678879304,0
LOMU61945887071553,2024-02-06 06:41:24,1,2781.06,2781.06,36,25098.91,16626.3,349,1,2781.06,2781.06,,1,0,1.0,38,0.0,1.0,1761646,48,Business,0.6032032009561427,0
LOXB14302767991824,2024-07-27 07:10:59,1,1049.0,1049.0,70,131514.95,16254.43,177,1,1049.0,1049.0,,0,0,0.0,477,0.0,0.0,1685288,36,Education,0.1073688465926647,0
LPAG40971814854362,2023-03-25 21:47:08,1,3505.06,3505.06,67,93245.53,409.45,666,1,3505.06,3505.06,,1,0,1.0,174,0.0,1.0,2454899,24,Vehicle,0.22742811862044207,0
LPDM63282463061621,2024-06-10 17:51:33,1,51.378,51.378,46,52814.64,11249.16,223,1,51.378,51.378,,0,0,1.0,300,0.0,0.0,2279655,12,Home,0.3673895923382846,1
LPJH97384718458163,2024-07-18 15:35:23,1,2591.16,2591.16,33,29692.62,2260.78,185,1,2591.16,2591.16,,0,0,0.0,183,0.0,0.0,1828539,48,Personal,0.5251909729336053,1
LPUJ65857856451924,2024-02-29 13:15:03,1,3155.62,3155.62,57,91088.43,12802.73,325,1,3155.62,3155.62,,1,0,1.0,367,0.0,1.0,714917,60,Business,0.06910617301493423,0
LPWQ85166190764449,2023-11-02 21:52:48,1,428.34,428.34,22,63302.01,12409.89,444,1,428.34,428.34,,0,0,1.0,429,0.0,0.0,1464022,48,Education,0.19572883171777686,0
LPXF39742474258919,2024-01-02 09:38:08,1,778.12,778.12,51,44861.11,2447.87,384,1,778.12,778.12,,0,0,1.0,38,0.0,0.0,1002246,36,Vehicle,0.18898913382150673,0
LQDU66028413623347,2023-08-28 10:11:57,1,3695.29,3695.29,32,70049.47,723.25,511,1,3695.29,3695.29,,0,0,0.0,268,0.0,0.0,69675,48,Vehicle,0.006098734696986548,0
LQIX04705712656564,2024-05-20 23:22:02,1,2307.67,2307.67,64,60619.99,16201.48,244,1,2307.67,2307.67,,0,0,1.0,170,0.0,0.0,123997,60,Home,0.015101962231223853,0
LQKC02146548193220,2024-06-20 14:28:14,1,3105.23,3105.23,49,132432.87,19743.31,213,1,3105.23,3105.23,,0,0,0.0,90,0.0,0.0,2295239,12,Business,0.1460691521898953,0
LQMW92254376366287,2023-12-29 16:08:56,1,2300.61,2300.61,62,33884.55,6272.36,387,1,2300.61,2300.61,,0,0,1.0,157,0.0,0.0,1017561,24,Home,0.25486580824788674,0
LQOW36063405130057,2023-02-23 23:26:20,1,610.58,610.58,31,62991.73,17784.81,696,1,610.58,610.58,,0,0,1.0,380,0.0,0.0,2048671,36,Personal,0.27622556081975724,0
LQPA89432698344369,2024-04-30 04:54:47,1,546.19,546.19,28,91960.02,16741.73,265,1,546.19,546.19,,0,0,1.0,473,0.0,0.0,536799,60,Personal,0.04758978838455948,0
LRGB76820542602442,2024-08-29 17:36:42,1,2798.68,2798.68,53,136453.74,15107.54,143,1,2798.68,2798.68,,0,0,0.0,249,0.0,0.0,805678,36,Personal,0.0481648304869856,0
LRIR85476206934867,2023-06-20 16:49:27,1,1302.74,1302.74,34,39318.64,8961.17,579,1,1302.74,1302.74,,0,0,0.0,459,0.0,0.0,2288057,48,Vehicle,0.4961542998828273,1
LRLZ82434822808576,2024-04-07 04:32:00,1,3829.71,3829.71,70,54488.82,1704.35,288,1,3829.71,3829.71,,0,0,0.0,46,0.0,0.0,320040,36,Business,0.047899481935512286,0
LRNV43311459392077,2023-04-25 07:13:39,1,4323.65,4323.65,69,66439.43,18346.64,636,1,4323.65,4323.65,,0,0,0.0,145,0.0,0.0,1524764,60,Home,0.19420485421855033,0
LSFD29856724055525,2023-09-07 03:24:27,1,3398.1,3398.1,19,103296.08,12600.83,501,1,3398.1,3398.1,,0,0,1.0,438,0.0,0.0,2459029,24,Home,0.20153956782720248,0
LSHS22445565232214,2024-04-29 17:04:11,1,1639.87,1639.87,34,39181.69,17338.8,265,1,1639.87,1639.87,,0,0,0.0,446,0.0,0.0,616088,24,Personal,0.13229421021522386,1
LSKC84691728471271,2023-03-28 05:38:05,1,4339.82,4339.82,38,142905.1,4054.03,664,1,4339.82,4339.82,,0,0,0.0,58,0.0,0.0,1194620,36,Business,0.06920005641206577,0
LSLL08002906954735,2023-08-09 08:24:27,1,3622.2,3622.2,25,34347.95,5874.38,530,1,3622.2,3622.2,,1,0,0.0,117,0.0,1.0,2414643,12,Business,0.6041635055581296,0
LSLO35410577250402,2023-11-23 08:53:39,1,2269.89,2269.89,35,126008.17,693.94,424,1,2269.89,2269.89,,1,0,0.0,335,0.0,1.0,1812999,36,Education,0.1251345134595604,0
LSNY69914982504616,2023-09-24 00:11:52,1,4689.52,4689.52,26,148589.88799999998,10268.86,484,1,4689.52,4689.52,,0,0,0.0,353,0.0,0.0,708003,48,Business,0.03840100029551095,0
LSQU08469873297584,2023-10-01 19:55:24,1,1597.79,1597.79,57,63265.42,10634.39,476,1,1597.79,1597.79,,0,0,1.0,130,0.0,0.0,2450081,24,Business,0.32938149297574376,1
LSSU99067023175081,2023-12-31 15:34:51,1,538.32,538.32,44,105996.75,10136.65,385,1,538.32,538.32,,1,0,1.0,297,0.0,1.0,855113,24,Home,0.07098046859984608,0
LSUY92507633736435,2024-09-05 00:24:24,1,3238.47,3238.47,24,140781.87,8509.13,137,1,3238.47,3238.47,,0,0,1.0,279,0.0,0.0,2066106,24,Business,0.12331811388987728,0
LSWY69157349438563,2023-09-03 00:23:58,1,4958.134399999999,4958.134399999999,70,110449.65,19460.6,505,1,4958.134399999999,4958.134399999999,,0,0,0.0,176,0.0,0.0,983396,12,Business,0.0738611118488888,0
LSZF53460581195236,2025-01-05 09:37:06,1,1950.88,1950.88,34,131097.31,10635.41,15,1,1950.88,1950.88,,0,0,1.0,77,0.0,0.0,883731,12,Home,0.05176294587777398,0
LTHS55714211622065,2025-01-11 23:22:16,1,2493.84,2493.84,51,31003.94,9458.96,8,1,2493.84,2493.84,,1,0,1.0,192,0.0,1.0,1653546,60,Business,0.4548992510245016,1
LTIP03969645359176,2024-08-29 14:23:19,1,4503.15,4503.15,28,32569.01,9714.71,143,1,4503.15,4503.15,,0,0,0.0,10,0.0,0.0,2142101,36,Home,0.561081350195517,1
LTMQ68627482300971,2023-02-18 02:18:55,1,2827.19,2827.19,23,144821.37,14826.69,702,1,2827.19,2827.19,,0,0,0.0,396,0.0,0.0,1850830,36,Education,0.10707476752323965,1
LTRJ55766345418299,2023-04-16 15:34:38,1,2453.89,2453.89,43,35028.47,13103.92,644,1,2453.89,2453.89,,0,0,1.0,419,0.0,0.0,2009310,48,Vehicle,0.48903744630882245,0
LTTA52702599611435,2025-01-06 14:40:56,1,4006.47,4006.47,41,145501.03,5428.64,13,1,4006.47,4006.47,,0,0,0.0,222,0.0,0.0,1506081,24,Home,0.0825974973154553,0
LTUQ67392112196187,2023-07-08 19:03:35,1,4936.01,4936.01,26,100222.9,12969.53,561,1,4936.01,4936.01,,0,0,1.0,460,0.0,0.0,165359,12,Home,0.01171291487798704,0
LTWG24183252762520,2024-10-27 22:39:41,1,3823.2,3823.2,30,62684.82,5709.3,84,1,3823.2,3823.2,,0,0,1.0,399,0.0,0.0,2064410,48,Business,0.27945544128323674,0
LUDH35850814322987,2023-12-16 10:02:49,1,379.83,379.83,54,52961.97,18190.66,401,1,379.83,379.83,,1,0,0.0,306,0.0,1.0,2213859,48,Home,0.36000087975946976,0
LUGM25665481901170,2023-08-10 23:44:50,1,2891.8,2891.8,58,78911.57,10483.9,528,1,2891.8,2891.8,,0,0,0.0,372,0.0,0.0,301351,12,Personal,0.030295877699075057,0
LUMQ82634242359288,2024-09-01 12:53:15,1,2163.93,2163.93,69,135594.81,1791.67,140,1,2163.93,2163.93,,1,0,0.0,79,0.0,1.0,1337087,36,Personal,0.0863474903481853,0
LUUT33678358845490,2023-12-28 09:03:52,1,4823.03,4823.03,34,42297.84,3858.81,389,1,4823.03,4823.03,,1,0,1.0,138,0.0,1.0,1334294,24,Education,0.27213110719830974,0
LVBO11383514635476,2023-02-26 19:48:07,1,1832.09,1832.09,68,102988.65,18545.48,693,1,1832.09,1832.09,,0,0,0.0,425,0.0,0.0,2197753,36,Home,0.18041232177598104,0
LVFF13368960083476,2023-10-07 08:00:44,1,289.17,289.17,59,52511.61,14046.95,471,1,289.17,289.17,,0,0,1.0,230,0.0,0.0,1734351,48,Business,0.28055222368382965,1
LVKO46433304030581,2024-06-22 03:24:02,1,105.16,105.16,48,120448.12,17565.24,212,1,105.16,105.16,,0,0,1.0,36,0.0,0.0,1776605,24,Business,0.12395217559128614,1
LVKV77051865067996,2023-05-10 12:30:43,1,51.39,51.39,59,57218.01,5286.63,620,1,51.39,51.39,,0,0,1.0,168,0.0,0.0,1562760,60,Vehicle,0.23158294139741997,0
LVLF24113414812689,2023-10-03 19:42:11,1,2460.78,2460.78,26,102736.02,11961.54,474,1,2460.78,2460.78,,1,0,0.0,284,0.0,1.0,1512436,48,Education,0.12799275146914865,1
LVLN52927813624804,2023-11-01 07:26:06,1,2519.13,2519.13,39,146538.98,531.97,446,1,2519.13,2519.13,,0,0,0.0,317,0.0,0.0,301924,36,Business,0.015229673669870726,0
LVPE03143061432885,2023-10-01 20:29:44,1,3541.8,3541.8,23,58482.35,4917.78,476,1,3541.8,3541.8,,1,0,1.0,382,0.0,1.0,1913236,36,Vehicle,0.2821533586000386,1
LVTZ76135522022796,2023-09-06 08:19:51,1,1137.45,1137.45,70,122952.31,8834.87,502,1,1137.45,1137.45,,0,0,1.0,334,0.0,0.0,2396582,36,Business,0.164580975873438,0
